,SHOP_JUL_NET,PAY_JUL,SHOP_AUG_NET,PAY_AUG,SHOP_SEP_NET,PAY_SEP,SHOP_OCT_NET,PAY_OCT,SHOP_NOV_NET,PAY_NOV,SHOP_DEC_NET,PAY_DEC,SEX,EDUCATION,MARRIAGE,BIRTH_DATE,DEFAULT PAYMENT JAN
28419319,0.729117391275,0,-0.0260869565217,0,-0.0136260868982,0,-0.0199347826087,0,-0.0447000000583,0,-0.0260869565217,0,M,university,married,04/01/1981,0
47499749,0.401757142793,0,-0.00894285701508,0,-0.00140952387341,2,0.0105571428252,0,-0.027742857047,0,-0.0124809524448,0,F,university,single,12/01/1984,0
45942264,0.88625,0,-0.027,0,0.03055,-1,-0.9317,-1,0.92665,2,0.0398,1,M,high school,single,18/01/1993,0
32486664,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,F,university,single,12/01/1988,1
35952788,-0.601261904762,0,0.178790476254,2,0.0211285713966,0,0.00851904755516,0,0.0188952381272,0,0.0418095238095,-1,F,university,married,09/01/1984,0
43273998,0.857479999866,0,-0.0382,0,-0.0790399998658,0,0.2056,0,-0.0118399998658,-1,-1.01990000013,1,M,university,single,25/01/1988,0
27390685,0.251082352941,0,0.0168705882748,0,0.045358823411,0,0.00325882364779,0,-0.00777647054877,0,-0.00649411776544,0,M,high school,married,01/01/1977,0
34028936,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-1,0.0152388888889,-1,F,graduate school,married,25/01/1986,1
55274408,0.0036,-1,0.0,-1,0.0,2,0.0065,3,0.0,-1,-0.013,1,F,graduate school,married,15/01/1978,0
46804329,0.671895454515,0,0.0424181817877,0,0.120213636486,0,0.114918181788,0,0.0453636363636,0,0.0621272727578,0,F,high school,married,28/01/1973,1
13655839,0.357,0,0.354966666667,0,-0.706666666667,-1,-0.151533333333,-1,0.0,-1,0.0,-1,F,graduate school,single,26/01/1990,0
34797967,0.649066666667,0,0.0373,0,-0.0327,2,0.243966666667,0,-0.0262,0,-0.0619333333333,0,F,university,single,08/01/1993,0
43620356,0.4134,0,-0.0171,2,0.0281,2,-0.0019,0,-0.3039,0,-0.1489,0,M,university,single,10/01/1962,0
23074274,0.884933333333,0,-0.0260333333333,0,-0.00933333333333,0,-0.0409,0,-0.0354333333333,0,-0.0333666666667,0,F,graduate school,single,26/01/1992,0
43300645,0.05284375,0,-0.00536875,0,-0.00304375,0,-0.0069375,0,-0.00674375,0,-0.00398125,0,F,university,married,,1
54581312,0.00338333333333,0,0.00271666666667,-1,-0.00978333333333,-2,0.00271666666667,2,0.00271666666667,2,0.00271666666667,-1,F,graduate school,married,20/01/1980,1
31817231,0.280566666667,0,-0.00617777777778,0,0.00705555555556,0,-0.250622222222,-1,0.643100000149,-1,-0.680755555705,-1,F,high school,single,27/01/1956,0
54702004,0.376525,0,0.020975,0,0.204644999933,0,-0.0275399998658,-1,-0.594430000067,0,-0.003695,0,M,university,married,03/01/1976,0
10439821,-0.386225,0,-0.0395625,-1,-0.068575,-1,0.0100625,-1,-0.042375,-1,0.0302375,0,F,high school,single,01/01/1977,0
24046582,-0.0235620689655,-2,-0.00301724137931,-2,0.0145827586207,-2,0.0201517241379,-2,-0.0227724137931,-2,-0.0120068965517,-2,M,graduate school,married,03/01/1979,0
51695835,0.145144736842,0,0.0195,0,0.0125710526139,0,0.0175263157895,0,0.0310368421582,0,-0.0135368421582,0,M,graduate school,married,12/01/1979,0
25793743,0.87985,0,-0.03695,0,-0.01025,0,0.00615,0,-0.0511,0,-0.0509,0,M,university,other,28/01/1967,1
46573698,-0.043947826087,-1,0.0204739130435,-1,-0.032047826087,-1,0.0019,-1,0.693660869536,0,0.0130478261453,0,F,university,single,30/01/1976,0
52165699,0.348833333333,0,-0.0188333333333,2,0.0139,2,-0.041,2,0.0188333333333,2,-0.0921333333333,2,M,university,married,03/01/1977,1
42435588,-0.02145,-2,0.0,-2,0.0,0,0.488745000017,0,-0.0134875,2,-0.0060125,2,M,graduate school,married,10/01/1984,1
11688483,0.53844,0,-0.01582,0,-0.01004,0,-0.01384,0,-0.0141,0,-0.0273,0,F,high school,single,03/01/1958,0
31760291,0.29935,0,-0.017725,0,-0.06475,0,-0.044475,0,-0.05135,2,0.0117,1,F,university,married,16/01/1989,0
14998692,0.48,0,-0.00751724137931,0,0.310493103471,0,0.00408620689655,-1,-0.792862068989,-1,0.00253103448276,-1,M,university,married,13/01/1986,0
22536962,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,F,graduate school,single,13/01/1987,0
50964028,0.3663,0,0.00194,0,0.577799999866,0,0.0284200002683,0,-0.0048,0,-0.0258200002683,0,M,university,married,21/01/1981,0
50156775,0.0387375,-1,-0.0299625,-1,0.0026875,0,0.0,-1,0.0036,-1,0.024925,-1,F,graduate school,single,20/01/1989,0
14433611,0.83015,0,-0.02485,0,-0.01045,0,0.0185,0,-0.0494,2,0.02835,2,F,university,single,21/01/1990,0
56700168,-1.85065625008,0,0.003125,-1,0.0012125,-1,0.006875,-1,-0.033125,-2,0.00359375,-2,F,university,single,31/01/1989,0
34254657,0.187860714334,0,0.00142857142857,0,0.0113642856903,0,-0.21346071431,-1,-0.0160714285714,0,0.0770535714286,0,F,university,single,20/01/1986,0
13573739,0.398000000096,0,0.649107142857,2,-0.47147857162,-1,-0.57483571419,-1,-0.00119285714286,-2,0.0,1,F,university,single,24/01/1992,0
42003524,-0.00122653061224,0,0.0099693877551,-1,0.00035306122449,-1,-0.0097,-1,0.0114714285714,-1,-0.0134306122449,1,F,graduate school,married,24/01/1968,0
19463310,0.62112173916,0,0.00800434773859,0,0.00407826089873,0,0.29787826084,0,-0.00689130434783,0,-0.00333913031812,0,F,university,single,28/01/1983,0
26426120,0.00118333333333,-1,-0.00118333333333,-1,0.0226611111111,-1,-0.0186888888889,-1,-0.00397222222222,-1,0.0216555555556,-1,F,high school,single,25/01/1989,0
39811227,-0.150309677419,-2,0.0230451612903,-2,-0.0227838709677,-2,0.0288709677419,-2,-0.0289,-2,0.0,-2,M,high school,single,10/01/1986,0
33226704,0.439243749916,0,-0.115256249874,0,-0.129518750042,0,0.0689562500419,0,-0.183487500042,0,0.08025,0,F,university,single,10/01/1977,0
53278553,-0.00431111111111,0,0.00431111111111,-1,-0.00431111111111,-1,0.0,-1,-0.00211111111111,-1,0.00422222222222,-1,M,university,single,27/01/1966,0
21403841,-1.25e-05,-2,0.0,-2,0.0,-2,0.00208333333333,-2,-0.00207916666667,-2,0.00208333333333,-2,F,graduate school,married,02/01/1966,0
55750839,0.884179999732,0,0.0390600001342,2,0.0179600001342,0,-0.0587399998658,0,-0.00626000013417,0,0.0114200002683,2,F,high school,married,21/01/1966,1
43562898,0.5475,2,0.2548,3,0.1128,2,-0.0509,-1,-0.8023,2,0.0,-1,M,university,single,05/01/1988,1
59405621,0.233958823529,0,-0.00288235294118,0,0.119988235334,0,-0.00344705890245,0,-0.00436470584289,0,0.0971529412554,0,F,university,married,22/01/1987,0
20086180,0.251344444444,0,-0.00493333333333,0,-0.00627777777778,0,-0.00591111111111,0,-0.0147111111111,0,-0.0149333333333,0,M,university,married,26/01/1977,0
52031652,0.0294916666667,2,0.028625,0,0.0664416666667,0,0.0164083333333,0,0.0345499999441,0,-0.00739166661076,0,F,university,single,23/01/1989,0
12513416,-0.0865,-2,-0.0075,-1,0.0041,-1,0.00556666666667,-1,0.0745,-1,-0.0796333333333,0,F,university,single,10/01/1994,0
46340522,-0.000238888888889,-2,0.0,-2,0.0,-2,0.0,0,0.00877777777778,0,0.107188888889,0,F,university,married,20/01/1976,0
14804853,-0.53645,0,0.0557,0,-0.0198,0,0.005075,0,0.0606125,0,0.0663375,0,M,university,single,06/01/1991,0
48915952,-0.033,-1,0.003,2,0.014,2,-0.003,2,0.01448,-1,-0.02848,-1,M,high school,single,11/01/1974,1
50473534,0.900145000067,0,0.0538449999329,-1,0.163434999966,0,-0.0272849999665,2,0.197215000034,2,0.177779999899,1,M,university,married,20/01/1976,0
12522023,0.425325000168,0,0.0340374996646,0,-0.00513749974844,0,0.300975000084,0,0.0158249997484,0,0.0551375001677,0,F,university,married,06/01/1986,0
28942567,-0.00134074074074,-1,0.00116666666667,-1,0.000662962962963,-1,0.000422222222222,-1,-0.00122222222222,-1,-0.00102962962963,1,M,graduate school,married,13/01/1971,0
48307939,0.0,-2,0.0,-2,0.0,-1,0.1176,-1,-0.1116,-1,0.00904,-1,F,high school,married,16/01/1965,1
12641033,0.0,0,0.4478,0,0.0,0,-0.03935,0,-0.05465,0,-0.0506,0,F,university,married,30/01/1988,0
25838193,0.152698000027,0,0.0233,2,0.00401599994633,0,-0.00887199995975,0,-0.00345200002683,2,0.00639,1,M,university,married,14/01/1978,0
31944000,0.622371428524,0,-0.0177214284277,0,-0.0260428572387,0,-0.0117142857143,0,-0.01575,0,-0.0228785714765,0,M,graduate school,married,03/01/1966,0
46598645,0.1121,0,0.00557777777778,0,0.0316555555307,-1,-0.15231481479,0,-0.0018962962963,-1,-0.00176666666667,-1,M,graduate school,single,08/01/1983,0
21736597,0.0,-2,0.0,-2,0.0,-2,0.0,0,1.04,0,-0.0246,0,F,university,single,14/01/1985,1
56348931,0.0905964285714,-2,0.00753928571429,0,0.0880357142378,0,0.0288035714286,-1,-0.148867857095,-1,-0.0724821428571,-2,M,graduate school,married,08/01/1974,0
39720877,0.8635,2,-0.0124333333333,2,0.0728333333333,2,0.0455333333333,2,-0.0296333333333,2,-0.0401666666667,1,F,high school,married,25/01/1970,1
58294921,-0.00837333333333,-1,0.00167333333333,0,0.00164666666667,-1,-0.00331333333333,-1,0.0,-1,0.0,-1,F,university,married,13/01/1983,0
23503448,0.0,-2,0.0,-2,0.0,-1,0.2798,-1,-0.2798,-1,0.0522,-1,M,graduate school,married,04/01/1967,0
41616678,-0.0271857142857,-1,0.00508214285714,-1,-0.00129285714286,-1,-0.00451785714286,-1,0.0153857142857,-1,0.00813214285714,-1,F,graduate school,single,21/01/1989,0
14609763,0.377916666667,0,-0.06885,0,0.588033333557,0,-0.00958333333333,0,0.02175,0,0.0297333331097,0,F,high school,married,06/01/1991,1
46172203,0.697600000084,0,-0.0117749999161,0,-0.0265875003354,0,0.004,0,0.267887500168,0,-0.0193875001677,0,F,university,single,04/01/1992,0
52144791,0.1765,0,-0.01366,0,0.72046,0,-0.00597999973167,0,-0.00342000026833,0,-0.00472000026833,0,M,university,married,15/01/1982,0
16689220,0.272133333259,0,0.246933333371,0,-0.273949999888,0,-0.00527222233403,0,-0.00707222225949,0,-0.00616111103657,0,F,graduate school,single,09/01/1976,0
49793529,-0.0045,-1,-0.0110666666667,-1,0.00299444444444,-1,-0.00302222222222,-1,0.00161111111111,-1,0.0192388888889,-1,F,university,single,20/01/1969,0
20687474,0.622524999933,0,0.0016,0,0.00312000010063,0,0.00591999993292,0,0.0218349999665,0,0.0193700001006,0,M,graduate school,married,02/01/1973,0
21565985,0.60811428581,0,-0.0121357144295,-1,-0.615707142809,-1,0.769728571429,0,0.211121428524,0,-0.0210785712848,2,F,university,single,19/01/1991,0
25512057,0.96538571419,2,-0.0195714285714,2,-0.0231714284756,2,-0.00934285695119,2,-0.0809142860018,2,0.0218142856185,2,F,graduate school,single,08/01/1988,1
51210890,0.62551538465,0,-0.00223076923077,0,-0.00755128205128,0,-0.00687692314573,0,0.00827948723109,0,-0.0118410256582,0,F,graduate school,single,22/01/1988,0
36056893,0.583978182013,0,-0.00432727284924,0,-0.00474545478939,0,0.0863563639047,0,-0.0174763634412,0,0.00707454499106,0,F,university,married,16/01/1982,0
34670601,0.536166666667,0,0.415766666667,0,0.0297666666667,2,0.0324,0,-0.232233333333,0,-0.0456,2,F,university,single,09/01/1990,1
39052076,-0.00671428571429,-1,0.00114285714286,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,F,university,married,16/01/1966,1
44551595,0.0114878787879,0,-0.0284363636364,0,0.00925454545455,0,0.0491,0,0.521084848465,-1,-0.241118181778,0,F,university,married,07/01/1991,0
25460754,-0.00195,-1,0.0,-1,0.000855,-1,-0.000855,-1,0.0,-1,0.0,-1,F,university,married,20/01/1982,0
20416127,-0.000733333333333,0,0.000733333333333,-1,0.004625,-1,-0.00535833333333,2,0.00243055555556,-1,-0.00243055555556,-1,M,graduate school,married,29/01/1977,0
53752589,0.221034999966,0,-0.004775,0,-0.00564000003354,0,-0.00445499989937,0,-0.0182349999665,0,-0.00431500003354,0,F,university,single,24/01/1992,0
46322607,0.27204444442,0,0.0155185185185,0,-0.0150888888392,0,-0.0388370370867,2,0.0172370371116,2,-0.052266666766,2,M,university,married,21/01/1968,1
55231701,0.0,-2,0.0252375,-2,-0.0170125,-2,-0.0002125,-2,-0.0080125,-2,0.0,-2,F,university,single,30/01/1988,0
30814235,0.0,-2,0.0,-2,0.0,0,0.0833307692308,0,-0.00596153846154,0,0.0741538461538,0,M,university,married,24/01/1977,0
43669538,-0.0133333333333,-2,0.0,-1,0.00983333333333,-1,1.11183333333,0,-0.218783333222,0,0.0580666664431,0,F,university,single,28/01/1972,0
14123265,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,graduate school,married,06/01/1982,0
21533883,-0.0313305555556,-1,0.00288611111111,-1,-0.00986111111111,-1,0.0727611111111,-1,-0.0527027777778,-1,-0.0200583333333,1,F,graduate school,single,21/01/1973,0
21766431,-0.0444346153846,2,0.00870769230769,-1,-0.00942307692308,-1,0.0103461538462,-1,-0.00981153846154,0,0.0135307692308,0,M,high school,married,07/01/1977,0
21405826,-0.150913333333,-1,0.000953333333333,0,0.0141833333333,-1,-0.01107,-1,-0.00153,-1,-0.00064,-1,F,university,married,12/01/1987,0
31458095,0.51201666689,0,-0.0125000002236,0,-0.00878333333333,0,-0.00803333333333,0,-0.0231,0,-0.0119333333333,0,M,graduate school,single,21/01/1990,0
16781066,0.001465,-2,3e-05,-2,0.0,-2,-0.0015,-2,0.0,-2,0.004865,-2,M,graduate school,single,01/01/1988,0
50293822,0.98075,2,-0.01935,3,0.0583,2,-0.08655,2,0.0588,3,0.05975,2,M,university,single,02/01/1992,0
19373378,0.929414285523,0,-0.00438571418988,0,0.00581428561845,0,-0.00164285714286,0,-0.0205571426655,0,-0.0106142858101,0,F,university,single,13/01/1988,0
31493336,0.16812,0,-0.00436,0,-0.00352,2,0.0057,0,-0.03792,0,-0.02054,-1,M,university,single,13/01/1994,0
57445633,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,graduate school,married,09/01/1976,0
53260896,0.240780882373,0,0.00661029411765,0,-0.00039558826489,0,0.0119397059119,0,-0.00175441177457,0,0.000927941146875,0,F,graduate school,married,25/01/1974,0
45097912,0.318844444444,0,0.00357777777778,0,-0.0113777777778,0,0.646844444295,0,-0.00375555525741,0,-0.0148333333333,0,M,university,married,22/01/1966,0
25889716,0.0988037037037,0,-0.00501851851852,0,-0.00571851851852,0,-0.00463703703704,0,-0.00584074074074,0,-0.00788148148148,0,F,university,married,10/01/1966,0
32397683,0.940930769128,0,-0.0200923076407,2,0.0169230769231,2,-0.0106769231285,2,-0.0108153844606,2,-0.027784615333,2,F,graduate school,single,10/01/1986,1
41700969,0.122265,0,0.00155,0,-0.002965,0,0.00511,2,0.01055,2,-0.01116,1,M,university,married,30/01/1985,0
52809252,0.445042857095,0,0.0645857142378,0,0.00030714290506,0,0.0147928572387,0,0.148128571476,0,0.0161571428092,0,M,graduate school,single,12/01/1984,0
31530077,-0.0221214285714,-1,0.0257214285714,-1,-0.0189928571429,-1,0.00390714285714,-1,0.0409857142857,-1,-0.0551357142857,-1,M,graduate school,single,18/01/1988,0
16111470,0.123609677376,0,-0.0107193547522,0,-0.011029032323,0,-0.00110967737608,0,-0.00334838711841,0,-0.0101000000433,0,F,graduate school,single,01/01/1984,0
32370390,0.96365,0,-0.0262,0,-0.01995,0,-0.01055,0,-0.0522,0,-0.0513,2,M,graduate school,single,16/01/1977,1
23087262,0.546436363697,0,0.0281363636364,0,0.0300999999695,-1,-0.410859091001,0,0.403386363636,0,0.326186363697,0,F,graduate school,single,21/01/1986,0
37549799,-0.016475,-1,-0.002425,-1,0.0312625,-1,0.003525,-1,0.1573625,0,-0.001725,0,F,university,married,13/01/1981,0
28378646,0.0265361111111,-1,-0.00505833333333,-1,-0.0207833333333,-1,0.106527777778,-1,-0.0782722222222,-1,-0.0255638888889,-1,M,graduate school,married,15/01/1958,0
23458178,1.0,0,-0.0342,0,0.0199399998658,0,-0.0724399998658,0,0.00107999973167,0,-0.0190399998658,0,F,graduate school,married,03/01/1967,0
43512708,0.8811,2,-0.0188,2,0.04875,2,-0.13405,2,0.0282,3,-0.02135,1,M,university,single,27/01/1990,0
28255282,0.319726666756,0,-0.0333333333333,0,-0.004,0,-0.0003933334675,0,-0.0156133332886,0,0.00717999995528,0,F,graduate school,single,17/01/1988,0
58675792,0.00976428571429,-1,0.0816642857143,-1,0.471428571429,0,0.0461071428571,0,-0.0248357142378,0,0.269157142809,0,F,university,married,01/01/1960,0
58538831,-0.0309,-2,0.0,-2,0.0,-1,0.495825,-1,-0.493525,2,0.0198,-1,M,graduate school,single,19/01/1988,0
55465837,-0.354336000013,0,-0.00792799997317,0,-0.00794600001342,0,0.0505820000268,0,0.0669,0,0.000923999986583,0,M,graduate school,married,21/01/1982,0
39667861,0.355495744695,0,-0.00944680851064,0,-0.00645319150363,0,-0.00581702124805,0,0.00517659568759,0,-0.00129787234043,0,F,university,single,15/01/1990,0
37159998,0.250544827586,0,0.0611896551724,0,0.0123586206434,0,0.000362068965517,0,0.0111000000694,0,-0.00648965514928,2,M,graduate school,married,17/01/1978,1
59497634,0.3755,-1,-0.39106,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,single,03/01/1993,0
19324796,0.32252,0,0.02226,0,0.0221,0,0.00926,0,0.04442,0,0.02388,0,M,university,single,24/01/1968,0
20579897,0.558206060626,0,-0.0122545455155,0,-0.01443030301,0,-0.00721818179785,0,-0.027233333313,0,-0.015766666687,0,F,graduate school,single,08/01/1982,0
55005274,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.00694444444444,-2,F,university,single,05/01/1986,0
12916796,-0.0129,-2,0.0,-2,0.03125,-2,-0.0313730769231,-2,0.0,-2,0.0,-2,M,graduate school,married,05/01/1982,0
11880513,0.36621428565,-1,0.00465714288909,-1,0.572666666667,0,-0.0246380951742,0,-0.0255285714925,0,-0.0252142857143,0,F,university,married,24/01/1984,0
10287105,-0.0173321428571,-1,0.0678464285714,-1,0.03035,-1,-0.0678928571429,-1,0.011025,-1,-0.0167571428571,-1,F,graduate school,single,07/01/1986,0
28761587,0.0301111111111,-1,-0.0467777777778,-1,0.0555555555556,-1,-0.0365333333333,-1,0.0156444444444,-1,-0.0210666666667,-1,F,graduate school,single,12/01/1990,0
52164630,0.522233333333,0,-0.0141666666667,0,-0.0146,0,-0.0247666666667,2,-0.0152666666667,0,-0.0595666666667,0,M,graduate school,single,11/01/1986,0
55197481,0.94135,0,-0.03505,0,0.0669,0,-0.0037,0,-0.02975,0,-0.00135,0,M,high school,other,10/01/1969,0
57046225,-0.000782857142857,-2,-0.00141428571429,-2,0.0121771428571,-2,-0.00887714285714,-2,0.0077,-2,0.0665514285714,-2,M,graduate school,married,01/01/1967,0
55381584,-0.527428571429,-1,-0.0611428571429,-1,0.169842857143,-1,-0.100057142857,-1,-0.0309285714286,2,0.0590142857143,-1,F,graduate school,single,03/01/1989,0
20110002,0.755716666592,0,0.145788889038,0,-0.0169888889262,0,-0.0307111111484,0,-0.03625,0,0.0840166667039,0,F,graduate school,married,26/01/1970,0
34552752,0.00378333333333,-1,-0.00240555555556,-1,-0.00277777777778,-1,0.00173333333333,-1,0.00243611111111,-1,0.0118055555556,-1,F,graduate school,single,05/01/1987,0
13040275,1.0263,2,-0.1374,2,0.0616,2,-0.1102,2,0.0286,2,-0.1029,1,F,university,married,29/01/1970,1
54600092,0.27918,0,-0.0132,0,0.643680000134,2,0.0242199995975,0,-0.239279999732,0,-0.10846,0,M,graduate school,single,30/01/1977,1
44912005,0.35786,0,-0.01116,0,0.6272,0,0.00593999986583,0,-0.00186000013417,0,-0.0248799997317,0,F,university,married,23/01/1990,0
15760840,0.0,-2,-0.0454545454545,-2,0.0192727272727,-2,0.312572727273,-2,-0.332918181818,-2,0.0226363636364,-2,F,university,single,07/01/1991,0
30921258,-0.03132,-1,0.02102,-1,-0.00918,-1,0.05696,-1,-0.05688,-1,-0.00208,-1,M,university,married,14/01/1958,0
50480986,0.571950000168,0,-0.0115250003354,0,0.0693500000839,0,0.119149999916,0,0.178287500084,0,0.00939999991615,0,F,high school,married,18/01/1962,0
49549761,0.767690909111,2,-0.0209818182428,0,-0.0402787878585,0,-0.00962121212121,0,-0.0147515151718,0,-0.00995757569659,0,F,university,married,13/01/1988,0
19181262,0.000576,-1,0.000492,-1,-0.0012,-2,0.0,-2,0.0,-1,0.003696,-1,F,graduate school,single,28/01/1972,0
11065010,0.0106869565217,0,0.0,0,0.0,-1,-0.0106869565217,-1,0.00611739130435,-1,-0.00532608695652,-1,M,university,single,12/01/1980,0
51948340,-0.1062,-1,0.00235,-1,0.00261666666667,-1,-0.00702777777778,-1,-0.0179333333333,-1,0.0573055555556,-1,F,graduate school,single,24/01/1987,0
37665193,0.206912500042,0,-0.00323750004193,0,-0.000918749958073,0,-0.00308437508385,0,-0.00134999997904,0,-0.00571875,0,F,high school,single,30/01/1991,0
41589586,-0.00137209302326,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,F,graduate school,single,09/01/1978,0
34081914,-0.032855,-1,0.01149,-1,-0.011735,-1,0.008855,2,0.062715,-1,-0.075415,-1,M,university,single,13/01/1985,0
12101592,0.41315,0,0.03955,0,-0.0099,0,0.0328666666667,0,-0.11875,0,0.181100000224,0,M,university,single,29/01/1987,0
43140157,0.363946428595,0,0.0585,0,0.000332142881101,0,-0.0043285715244,0,0.0529142857622,0,-0.000114285690327,0,F,university,married,,0
56528391,0.528649999916,0,0.0114500001677,0,0.0142749999161,0,-0.00858749991615,0,0.315274999916,0,0.0221625000839,0,M,university,single,01/01/1968,0
55791846,-0.034575,-1,0.0,-1,0.0,-1,0.0053,-1,-0.0053,2,0.004875,-1,F,high school,married,21/01/1983,1
44822244,-0.00255769230769,-2,0.00464615384615,-2,-0.00618461538462,-2,0.0,-2,0.00249230769231,-2,0.0261115384615,-2,F,university,married,05/01/1975,0
14575615,0.04304,-2,-0.0333977777778,-2,0.23858444443,-2,-0.252322222207,-2,0.0419355555556,-2,-0.0348533333333,-2,F,graduate school,married,03/01/1977,0
27640636,0.9074,3,0.02945,4,0.044,5,0.02945,6,0.02945,7,0.014,8,F,university,single,20/01/1970,0
16201601,0.0526777777778,0,0.0162740740741,0,-0.00102222222222,0,-0.00454444444444,0,-0.00446666666667,0,-0.00447777777778,0,F,graduate school,single,02/01/1980,0
40260282,0.897017857167,0,0.0361607142857,0,-0.0214714285475,0,0.0365499999521,0,0.00177142861935,0,-0.0137607143097,0,F,graduate school,single,16/01/1979,1
11235526,0.285299999942,0,0.00114347829004,0,-0.0171347825212,0,-0.0363782609862,0,-0.0144521738547,0,-0.0177347825504,0,M,university,married,07/01/1987,0
40234658,0.914619999732,0,-0.0191599994633,0,-0.0175800004025,0,0.0572200002683,0,0.0024,2,0.0318,3,F,university,single,23/01/1994,1
37864586,0.610619047619,0,-0.01153809527,0,0.195842857111,0,-0.0992714285395,0,-0.00178571428571,0,0.0206809524129,0,F,graduate school,single,23/01/1989,0
55274613,0.552109090848,0,-0.0174727272117,0,-0.0128727273947,0,-0.017699999939,0,0.00855454557652,0,0.0303727270898,0,F,graduate school,single,27/01/1992,0
28804827,0.00442307692308,-2,-0.00442307692308,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,F,graduate school,married,19/01/1984,1
33816352,-0.239466666667,-1,0.418733333333,0,0.1654,0,-0.2318,0,-0.3326,-1,-0.298,-1,F,university,single,04/01/1972,0
23482058,0.0120571428571,-1,0.00842380952381,0,0.0201333333333,0,0.059280952381,0,-0.055419047619,0,-0.0104857142857,0,F,university,married,25/01/1983,1
47482314,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0066375,-2,-0.005575,-2,F,high school,married,27/01/1980,0
19787031,0.58145,0,-0.00865,0,0.04495,-1,-0.6511,-1,0.0,2,0.00815,-1,F,university,single,25/01/1993,1
34752671,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,university,married,16/01/1968,0
53608321,0.50098,0,0.09222,0,0.155539999866,0,-0.0289199995975,0,-0.0239200002683,0,0.1881,0,F,university,married,03/01/1986,1
26082110,0.0,-1,0.00485,-1,0.028175,-1,-0.022125,-1,0.02096,-1,-0.03186,1,F,graduate school,single,25/01/1985,0
52828771,0.41551818194,0,-0.00939090915189,0,-0.00896363648561,0,0.247163636425,0,0.332045454545,0,0.961063636303,0,F,university,married,19/01/1968,0
56560744,-0.00280222222222,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,single,,0
58487365,0.14492,0,0.044,0,0.10826,0,-0.01328,0,0.04396,0,-0.02452,0,F,university,single,,0
24946067,0.0738409090909,0,-0.0112272727273,0,0.0406909090909,0,0.0363590909091,0,0.0241818181818,0,0.0130272727883,0,F,graduate school,single,24/01/1986,0
44706137,-1.7839,0,0.9083,0,-0.0092,-1,-0.8441,-1,0.13465,-1,-0.18965,1,M,university,married,03/01/1975,0
18073613,0.025,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,3,F,university,married,26/01/1985,1
33051634,0.736586363606,0,-0.00150454536307,0,0.0020181817572,0,0.00107727269678,0,0.150259090879,0,-0.00904999990852,2,M,university,married,30/01/1976,0
47624327,0.0494185185185,0,-0.00686296296296,2,0.0257703703704,0,-0.00564444444444,0,-0.0136888888889,2,0.0138925925926,1,M,graduate school,single,25/01/1982,0
12637497,0.937474999916,0,-0.0230874999161,0,0.0208875001677,0,0.00532499974844,0,-0.023,0,-0.0194624999161,0,F,university,married,11/01/1971,0
54226353,0.11977,0,0.00606,0,0.0116,0,-0.01664,0,-0.013645,0,-0.00991,0,F,university,single,05/01/1992,0
20618299,0.3844,-1,0.2699,0,0.12175,0,0.1618,0,0.865099999329,0,-0.859699999329,0,M,university,married,29/01/1966,0
15661993,0.018,-1,0.228,0,0.1869,0,-0.00945,0,-0.0398,0,-0.05095,0,F,university,married,08/01/1975,0
11476871,-0.00182,-1,-0.00026,-1,-0.00109,-2,0.0,-2,0.0,-1,0.001995,-1,F,graduate school,single,12/01/1978,0
28267509,-0.0101388888889,-1,0.00651111111111,0,0.000555555555556,-1,-0.00974444444444,-1,-5e-05,-1,0.0,-1,M,university,single,07/01/1980,1
36371411,0.0106875,-1,0.0092625,-1,-0.009525,-1,0.02015,-1,-0.0076625,-1,0.503637499832,0,F,high school,married,25/01/1975,0
29846646,0.7772,0,0.129066666667,0,-0.0277,0,-0.0211,0,0.0087,0,0.0401666666667,0,F,university,single,30/01/1994,1
23807075,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,graduate school,single,14/01/1990,1
29227414,0.96385,2,-0.0271,2,-0.0439,2,0.0296,3,0.0296,2,-0.0914,2,M,university,married,14/01/1975,1
40590319,0.735839999866,2,0.0162600001342,2,-0.0143,2,-0.0144600001342,2,-0.0190799997317,2,-0.0410600001342,1,M,graduate school,single,20/01/1990,1
26273856,0.275959999911,0,-0.00631999982111,0,-0.00378000017889,0,-0.0157599999106,0,-0.0136266665772,0,-0.0161400000894,0,F,university,single,19/01/1972,0
