,CUM_SHOP_JUL,PAY_JUL,CUM_SHOP_AUG,PAY_AUG,CUM_SHOP_SEP,PAY_SEP,CUM_SHOP_OCT,PAY_OCT,CUM_SHOP_NOV,PAY_NOV,CUM_SHOP_DEC,PAY_DEC,SEX,EDUCATION,MARRIAGE,BIRTH_DATE,DEFAULT PAYMENT JAN
21540804,528.4162464,0,507.9044896,0,495.7107272,0,485.1268992,0,463.8698024,0,432.9530992,0,F,university,single,06/01/1989,0
53518717,-3470.660804,-1,-3867.5096336,-2,-3861.5469136,-1,-3802.9631896,-1,-3859.728284,0,-3684.87152,0,F,high school,single,27/01/1977,0
43778615,-133.5947416,-2,-165.3462256,-2,-180.2530256,-2,-180.2530256,-2,-279.4726864,-2,-171.6667088,-2,F,graduate school,married,05/01/1984,0
43377801,795.3075936,2,825.2702616,0,728.0779256,0,651.6358552,0,618.4533184,0,713.8568384,0,F,university,married,12/01/1987,0
34799573,201.7486312,-1,288.5062072,0,513.7479552,0,806.010676,0,1171.2272758,0,1391.3112708,0,M,university,married,05/01/1975,0
55848885,277.26648,0,262.35968,0,257.1124864,0,233.5001152,0,200.8542232,0,168.0294496,0,F,high school,married,22/01/1972,0
15542583,4532.770303,0,4880.009302,0,5572.90718,0,5697.915605,0,5754.114241,0,5953.418157,0,F,university,single,05/01/1984,0
39626136,0.0,-2,0.0,-2,0.0,-2,0.0,-2,17.1726336,-2,0.0,-2,F,university,single,26/01/1982,0
53186772,2665.723417,0,2625.564498,0,2603.740942,0,2608.004287,0,2528.461602,2,2610.59807,2,F,high school,married,15/01/1974,1
36215197,4582.529202,0,4322.375728,0,5023.91955,0,5731.962736,0,6116.051345,0,5940.389614,0,F,graduate school,single,28/01/1987,0
57697611,-1.9676976,-2,-3.9353952,-2,28.1142248,-2,22.9266584,-2,22.9266584,-2,22.9266584,-2,M,graduate school,single,19/01/1986,0
39526658,-5.3068208,-1,40.3378008,-1,-9.7192336,-1,-19.4384672,-1,-3.5527136788e-15,-1,-19.4384672,1,F,graduate school,single,,0
25965219,-98.8022704,-2,-83.8954704,-2,13.0881704,-2,-182.4890456,-2,215.2840056,-2,75.428408,-2,F,graduate school,single,14/01/1983,0
38983565,726.855568,0,694.2394896,0,661.6830384,0,1244.181155,0,1204.827203,0,1171.644666,0,F,university,single,23/01/1982,0
55287578,-34.4645216,0,-11.329168,-1,-11.8061856,2,5.2471936,-1,-11.8061856,-1,-18.0074144,-1,M,high school,single,15/01/1977,0
28572577,109.8034888,0,164.3027496,0,198.4691352,0,208.993336,0,216.2678544,0,224.4665944,2,M,high school,single,27/01/1958,0
20003782,0.0,-2,17.590024,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,university,married,21/01/1977,0
37517725,-7.9602312,-1,-45.2272312,-1,-0.0596272,-1,-76.2631888,-1,-82.9116216,-1,-27.6073936,-2,F,university,married,07/01/1982,0
24033890,3732.573279,0,3935.186505,0,4635.329087,0,5536.624029,0,6452.438194,0,7034.578547,0,F,university,married,01/01/1971,0
42506105,2480.700215,0,2542.295113,0,2915.35269,0,3245.448869,0,3612.603353,0,3967.176498,0,F,university,married,04/01/1982,0
50107051,944.0774576,2,887.550872,2,911.1334296,2,845.1261192,2,867.3670648,2,830.2789464,1,F,high school,single,24/01/1961,0
57195329,62.9663232,0,240.3572432,0,234.4243368,0,246.111268,0,183.4728944,0,153.241904,0,M,university,single,09/01/1986,0
29128922,3352.062302,0,3273.622721,0,3249.35445,0,3123.809381,2,3222.134634,2,3040.092792,1,F,university,married,24/01/1971,1
49540378,333.0477256,0,302.6378536,0,342.8862136,0,405.166824,0,850.9397712,0,1679.221206,0,F,university,married,,0
29092666,268.9782992,2,278.8764144,0,254.0714992,0,247.9895248,0,226.1659696,2,235.0504224,2,F,university,married,25/01/1977,1
24671299,3943.236177,0,3856.80655,0,4159.921422,0,4100.055713,0,3924.334354,0,3820.821535,0,F,university,single,01/01/1980,1
30092916,-1199.0135512,0,-1018.7605256,-1,-1625.139336,0,-1213.0557568,-1,-734.2791542,-1,-1566.6748664,-1,,,single,07/01/1987,0
37200932,839.103772,0,821.5733752,0,1196.5986492,0,1695.8870092,0,2754.4486902,0,2321.8831682,0,F,high school,single,14/01/1984,0
52118145,-41.9179216,2,-10.1962512,0,-18.7229408,0,-33.2123504,0,-35.77632,0,-38.2210352,-1,M,graduate school,single,06/01/1987,0
12126600,-2440.0642792,0,-2809.6634784,0,-2001.088833,0,-2168.84996,-1,-2393.2271136,0,-2109.9979136,-1,F,graduate school,single,20/01/1989,0
50289782,-97.9078624,-2,559.7801536,-2,37.9228992,-2,18.8123816,-2,-11.1801,-2,-2.4149016,-2,M,graduate school,single,19/01/1983,0
18265956,259.1994384,0,451.2884632,0,347.32844,-1,285.9422376,-1,-9.3316568,-1,37.9527128,-1,F,,married,29/01/1977,0
14345447,-1210.9986184,-2,-1125.7317224,0,255.0255344,0,1168.3651704,-1,-1108.2311392,-1,-841.1310968,-1,F,university,single,07/01/1988,0
19695118,4150.172374,0,4050.714205,0,3957.576518,0,3858.505926,0,3754.993106,0,3648.588368,0,F,graduate school,single,02/01/1990,0
50984354,2686.473682,0,2939.829655,0,4158.549996,0,4289.10375,0,4190.838125,0,4198.530034,0,M,high school,married,06/01/1974,0
54781234,0.0,-2,0.0,-2,0.0,-2,0.0,2,124.2034576,2,132.5512656,1,F,high school,married,,0
21753743,5279.5115424,0,5094.1305774,0,5399.7796044,0,5266.7811354,0,4906.7521014,0,4694.2407604,0,M,graduate school,married,14/01/1968,0
19518106,-5596.1319744,0,-4219.131231,2,-3250.576808,0,-3447.972654,0,-3517.855732,0,-3594.417057,0,F,university,single,01/01/1986,0
42123634,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,single,15/01/1991,1
27896969,936.087413,2,918.467575,2,878.9645552,2,885.8813104,2,865.7571304,2,844.7981696,2,F,graduate school,single,14/01/1988,0
41898473,0.0,-2,0.0,2,41.73904,2,46.8967928,2,5.1577528,3,5.1577528,-1,M,graduate school,single,25/01/1975,1
21062414,-96.7153184,-1,-81.8085184,-1,-88.6656464,-1,66.7526504,0,73.2520152,-1,-95.1650112,-1,F,graduate school,single,08/01/1982,0
35522271,1341.7610684,0,1304.8518314,0,1337.2294004,0,3787.5495574,0,3798.9383524,0,3793.0352604,0,M,university,married,09/01/1986,0
46219264,5944.6231446,0,7076.6753506,0,8098.6855586,0,6803.0163156,0,5574.5767416,0,5713.2397956,0,F,graduate school,single,12/01/1984,0
51618103,495.2933368,0,661.3550888,0,623.998648,0,649.93648,0,801.6578904,0,671.6705944,0,F,university,single,14/01/1991,0
37328373,502.0013968,0,494.756692,0,1558.655008,0,1577.199067,2,1751.459559,3,1871.101536,2,F,graduate school,married,12/01/1978,0
56006195,7193.991866,0,7901.617662,0,7762.596846,0,7522.120348,0,7354.985306,0,7935.068522,0,M,graduate school,married,08/01/1984,0
36304212,1265.4084386,0,1449.7459276,0,1626.0635576,0,1984.3634026,0,2286.8521876,2,2887.2384646,1,M,high school,married,25/01/1986,0
24298960,2130.122093,0,2082.927164,0,2033.734724,0,1998.316167,0,1947.24547,0,1894.147449,0,F,graduate school,single,,0
53119027,-1568.5829368,-1,-1309.0555488,0,-371.6563374,-1,-1412.7472496,-1,-1441.338492,2,-1265.58732,1,M,graduate school,single,29/01/1982,0
31905692,1323.72384,0,1295.848124,0,1272.235753,0,1249.93518,0,1219.942698,0,1189.443386,0,F,university,single,21/01/1974,0
33499423,16.099344,-1,24.149016,0,74.981204,-1,72.745184,-1,-24.2384568,-1,-31.6620432,1,F,graduate school,single,17/01/1985,1
47029775,6088.68246,0,6293.65096,0,4954.394234,0,5062.379094,2,5393.369681,0,5060.351769,0,,high school,married,19/01/1955,0
30503878,6583.8565426,0,6993.7935426,0,7171.5720396,0,7144.3820356,0,7505.0967826,0,7414.8808286,0,M,graduate school,married,18/01/1974,0
59337751,9085.15796,0,9754.11551,0,9578.33453,0,11317.39163,0,11852.09854,0,11717.87772,0,M,graduate school,married,06/01/1952,0
20076093,37.2073728,-1,17.88816,-1,44.9589088,-1,-5.2770072,-1,1147.525464,-1,335.0452368,0,F,graduate school,single,01/01/1988,0
37758187,769.7573384,0,733.6232552,0,2193.1480436,0,2179.8809916,0,2217.9827716,0,2246.3951326,0,F,high school,single,03/01/1959,0
31547452,700.8879224,0,685.9811224,0,670.4780504,2,691.5860792,2,625.7278368,2,645.7029488,-1,F,university,married,25/01/1977,0
46123053,1185.209854,0,1192.752695,0,3150.373298,0,3212.027823,0,3159.973278,0,3078.403268,0,M,university,single,13/01/1976,0
47295975,-14.012392,0,355.6464344,0,814.000721,0,1011.247498,0,1766.813563,0,1744.393736,0,F,university,married,30/01/1988,0
41953161,4879.979489,0,4607.811134,0,4591.562722,0,4537.749174,0,4434.206542,0,4517.147977,2,F,university,married,19/01/1978,0
14453479,-724.7388024,2,-691.0196208,2,-701.1860584,-1,-745.0120504,2,-644.8383544,2,-60.37254,1,F,university,single,18/01/1994,1
12901157,-151.3338336,-1,-235.4678128,0,-151.9897328,-1,-187.6467984,-1,-108.7600128,2,-93.7041448,-1,F,high school,single,05/01/1989,1
42704332,-230.9957728,0,-340.7396344,-1,-310.7471528,-1,-325.2961896,-1,-191.999584,-1,-261.912476,-1,F,high school,married,22/01/1980,0
55560073,2900.2073808,0,3134.3932088,0,4231.8020108,0,5174.2993478,0,5146.9900908,0,5051.1095528,0,F,university,married,25/01/1970,0
47367408,1481.855174,0,1857.983552,0,2192.969162,0,2640.32223,0,2963.352586,0,3259.461261,0,F,university,single,06/01/1980,0
12292845,-381.6737072,0,-462.4983768,0,-450.7220048,0,-420.4612008,-1,-529.6684176,-1,-598.358952,-1,F,university,married,03/01/1973,0
52282007,0.0,0,596.272,0,596.272,0,578.38384,2,601.3999392,3,619.526608,-1,M,high school,single,01/01/1990,0
38044250,249.987036,0,330.3645016,0,323.4477464,0,296.1683024,0,289.1024792,0,259.3186928,0,F,high school,married,29/01/1985,0
39705783,-2316.218584,0,-2277.908108,-1,-1844.0606008,0,-1026.571689,0,-107.507842,0,-40.039665,0,M,graduate school,single,09/01/1989,0
19739820,-1685.2733672,-2,-1685.2733672,-2,-1685.2733672,-1,-1688.7615584,-1,-1538.4115736,-2,-1671.5292976,-2,F,graduate school,single,17/01/1986,0
37764363,17.3217016,-1,121.937624,-1,167.5226184,-1,0.0,-1,50.384984,-1,0.0,1,F,graduate school,married,10/01/1980,0
39131367,428.0040416,2,449.8574104,0,178.4045824,0,40.1291056,2,47.0160472,-1,135.3835576,0,M,high school,married,10/01/1971,0
11301303,801.538636,0,817.1013352,0,829.7423016,0,1445.184446,2,1494.794277,2,1473.507366,2,F,university,single,24/01/1994,0
57850376,-791.7299616,-1,-800.9721776,-1,-426.6028024,0,-126.0817144,0,-72.4768616,0,-20.0645528,0,F,high school,married,23/01/1978,0
29765952,0.0,-2,0.0,-2,0.0,-2,0.0,-1,37.565136,-1,74.8023224,-1,M,high school,single,25/01/1980,1
25838691,-60.074404,2,569.4695736,0,1107.2174764,0,1069.0560684,0,1030.3282024,0,1000.7232974,0,F,university,single,19/01/1973,0
20203898,276.7298352,0,279.2639912,0,281.5596384,2,294.4391136,0,252.7895144,0,210.4243888,2,M,university,single,30/01/1976,1
42804908,477.4349904,0,483.129388,0,450.3046144,0,421.6835584,0,591.0248064,0,915.724724,0,M,university,single,23/01/1992,0
45725951,3533.5376854,0,3441.2645934,0,3539.8581684,0,3387.8386224,0,3163.6701644,0,2911.5365484,0,M,graduate school,single,08/01/1979,0
25666070,685.7128,2,739.6456024,0,753.3002312,0,744.2368968,0,975.3519244,0,1080.3256094,2,M,university,single,06/01/1989,1
48354117,-361.9669176,-2,-581.216132,-2,-648.4756136,-2,20.0049256,-2,-628.9477056,-2,-543.8895048,-2,F,graduate school,single,13/01/1981,0
42173544,-394.9705728,-2,-352.5756336,-2,-395.0302,-2,-395.0302,-2,-395.0302,-2,-395.0302,-2,F,graduate school,married,,0
42141711,-60.521608,-2,-102.4991568,-2,-0.5366448,-2,29.9328544,-2,-9.8981152,-2,-103.0656152,-2,M,graduate school,single,25/01/1985,1
47009836,1784.2247056,0,1983.3795536,0,2465.2567706,0,2466.9561456,0,2421.4904056,0,2582.6925406,0,,graduate school,single,27/01/1989,0
41917064,1727.668306,3,1764.54773,4,1839.290425,4,1780.766328,3,1659.12684,2,1583.43011,1,F,university,single,19/01/1991,1
12643677,1365.939898,0,1452.518592,0,1528.483645,0,1538.023997,0,1618.192767,2,1691.385155,1,M,graduate school,married,30/01/1974,0
28720671,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,F,graduate school,married,21/01/1980,0
32600899,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,0,819.724932,0,M,university,single,01/01/1984,0
59100313,17.3515152,0,999.17299,0,983.968054,0,973.592922,2,1173.522923,0,1083.426224,0,F,university,single,28/01/1994,0
24129838,2736.7394124,0,2694.4637274,0,2802.5678404,0,2806.5628634,0,2804.7144204,0,2803.5218764,0,M,graduate school,married,17/01/1956,1
44203384,803.238011,0,825.151007,0,801.180873,0,813.16594,0,834.661546,0,845.811832,0,F,university,single,18/01/1987,0
36945032,2569.634184,0,2681.435184,0,2718.374234,0,2974.353804,0,3140.832946,0,3267.958137,0,M,graduate school,single,04/01/1987,0
55780655,0.0,-2,0.0,-1,186.6629496,-1,0.0,0,3671.54484,0,3590.451848,0,M,university,married,17/01/1985,0
50594079,258.6926072,2,272.1087272,0,253.564668,0,224.1684584,0,229.7734152,2,239.105072,1,M,graduate school,single,27/01/1993,1
14049670,76.0843072,0,1273.159974,0,1355.207002,0,1428.906221,2,1537.248843,0,1510.416603,0,F,university,married,07/01/1964,0
54786492,0.0,-2,0.0,-2,0.0,-1,20.8397064,-1,19.0508904,-1,74.5638136,-1,F,graduate school,married,10/01/1982,1
25795318,23.254608,0,23.254608,-1,321.688744,0,336.6551712,0,356.27252,0,461.9319184,0,M,university,single,06/01/1982,0
26595682,0.0,0,145.788504,0,238.7174952,0,576.8037192,0,560.4360528,0,534.7963568,0,F,university,single,07/01/1990,0
40819892,1759.240909,2,1671.678366,2,1642.252342,2,1686.883302,2,1575.261183,2,1618.789039,1,M,university,married,20/01/1972,1
46075425,0.0,-2,0.0,-2,0.0,-1,496.8734576,-1,29.8136,-1,496.8734576,-1,F,university,married,23/01/1988,0
22602011,268.1435184,0,244.3820792,0,499.8548176,0,165.3760392,0,133.9226912,0,103.453192,0,F,university,married,03/01/1973,0
32618416,0.0,-2,0.0,-1,29.8136,-1,-0.0894408,-2,-0.0894408,-2,-0.0894408,-2,F,graduate school,married,08/01/1964,1
22898270,2367.19984,0,2286.643493,0,2426.797226,0,2322.389999,0,2233.03864,0,2143.687281,0,F,university,married,06/01/1970,0
53630846,0.0,-2,0.0,-2,0.0,-2,0.0,2,74.534,2,74.534,-1,F,graduate school,single,25/01/1985,1
24989164,902.3682308,0,862.0006168,0,790.1200268,0,702.4084158,0,598.7763424,0,463.005208,0,M,graduate school,single,22/01/1987,0
48949456,3732.0962616,0,3835.8774036,0,4132.6717916,0,4142.0928886,0,1.1329168,2,431.0152152,1,F,high school,single,21/01/1989,0
33738452,-69.0482976,-1,-130.9711448,-1,-181.7437056,-1,-103.6917008,-1,-122.3252008,-1,-181.5946376,-1,M,university,married,07/01/1983,0
11685048,-366.9457888,-2,-366.9457888,-2,-366.9457888,-1,-354.4538904,-1,-366.9457888,-1,-345.2713016,-1,M,graduate school,married,27/01/1962,0
58865212,123.4581176,0,33.7191816,0,160.5164224,0,225.6591384,-1,-38.161408,1,114.9016144,1,F,university,married,08/01/1989,0
45308808,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-1,39.1750704,-1,F,university,married,15/01/1973,0
25001434,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,high school,married,26/01/1972,1
24195954,-1393.6069184,-1,-979.1978784,0,-834.5721048,0,-829.3845384,0,-847.9584112,0,-886.2987008,0,F,university,single,31/01/1993,0
25949363,-509.1864744,-1,-471.651152,-1,-484.6796952,-1,-519.651048,-1,-549.1963256,-1,-505.2212656,-1,F,university,single,13/01/1987,0
10694494,0.0,0,2036.835338,0,3709.080162,0,3622.322586,0,6013.641629,0,5891.16736,0,M,graduate school,single,26/01/1978,0
31565722,1943.9063468,0,1926.0480008,0,1938.8380348,0,1909.2927578,0,1947.0665888,0,1950.3162708,0,F,university,married,16/01/1963,0
54994536,-1091.9529136,-2,-1035.724464,-2,-1089.538012,-2,-1089.538012,-2,-1089.538012,-2,-1089.538012,-2,F,university,single,29/01/1985,0
55710111,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,M,university,single,07/01/1988,0
43426579,-264.0888688,-1,52.9489536,-1,-307.1098936,-1,-37.267,-1,-202.6132256,-1,-392.04884,-1,M,university,married,27/01/1979,0
18487817,306.483808,0,295.303708,0,331.7657408,0,1014.8251302,0,1285.7115002,0,1251.9028772,0,M,high school,single,09/01/1962,0
43248980,726.855568,0,742.656776,0,732.967356,0,720.5350848,0,1308.369836,2,1346.173481,1,M,university,single,17/01/1962,0
38587546,-11.9552536,-1,104.8842448,-1,-34.9713528,-1,1300.3797914,-1,295.0950128,-1,28.2334792,-1,F,university,married,16/01/1972,0
10400435,30.4993128,0,53.7539208,-1,0.0,-1,223.005728,-1,11.627304,-1,23.3738624,-1,F,graduate school,single,22/01/1992,0
42347663,-450.0959192,0,-161.9176616,0,-91.2892432,0,-20.422316,0,55.9899408,0,387.845122,0,F,graduate school,single,10/01/1988,0
10946009,-7.3341456,-1,-11.8061856,-1,-11.8061856,-1,-11.8061856,-1,-11.8061856,2,0.0,-1,M,graduate school,single,17/01/1980,0
46695740,22.4198272,-1,8.8546392,-1,53.068208,-1,-121.6991152,-1,-4.7105488,-1,207.4430288,-1,F,university,single,29/01/1982,0
44311944,-372.67,-1,-372.67,0,0.9540352,0,358.747049,0,697.996003,0,1046.904564,0,F,high school,single,25/01/1977,0
59591691,-473.589036,-1,-101.0084768,-1,-392.3171624,-1,-497.9169336,-1,-344.4663344,2,1077.046114,-1,F,university,married,22/01/1977,0
50801502,924.012905,0,855.352184,0,785.3200376,0,754.7014704,0,717.7326064,2,694.507812,3,M,university,married,25/01/1985,1
46189321,4083.061961,0,3990.013715,0,3863.365542,0,3758.183162,0,3613.706456,0,3545.105362,0,F,graduate school,single,31/01/1990,0
54280300,4461.694681,0,4506.057318,0,6053.204276,0,6020.707452,0,6184.592811,0,6059.375691,0,F,university,single,28/01/1986,0
42437814,611.2384272,-1,9.093148,-2,4.26325641456e-14,-2,4.26325641456e-14,-2,4.26325641456e-14,-2,26.0570864,-2,F,university,single,19/01/1979,0
16502852,0.0,-2,0.0,-2,0.0,-2,0.0,-1,22.0024368,-1,431.104656,-1,F,high school,single,06/01/1987,0
10864829,1044.012645,2,958.2389176,2,1102.149165,0,930.2439472,0,834.8106136,0,798.110072,0,F,university,single,15/01/1988,0
29041844,707.774864,0,694.955016,0,667.7053856,2,688.6345328,2,682.73144,2,649.3700216,1,F,university,married,03/01/1985,0
54152488,265.639176,0,259.7062696,0,252.4019376,0,199.2144752,0,271.900032,0,266.8615336,0,F,high school,married,05/01/1967,0
17756693,-431.5220464,-1,209.5597944,0,537.211258,0,137.7984592,0,66.782464,0,-16.6658024,-1,F,graduate school,single,01/01/1986,0
51774182,0.0,0,278.6677192,0,546.9901192,0,585.3304088,0,551.4621592,0,556.6497256,0,M,university,single,23/01/1995,0
12141757,2764.287178,0,2709.579222,0,2644.734642,0,2709.907172,0,2719.507151,0,2692.91342,0,F,graduate school,married,22/01/1972,0
42647375,7.8409768,-1,21.018588,-1,-34.881912,-1,424.4860368,-1,112.4867128,-1,-34.881912,-1,F,high school,married,03/01/1968,0
17330913,1399.152248,0,1573.83013,0,1750.326642,0,1898.70893,0,2067.602974,0,2064.353291,0,M,university,married,13/01/1989,0
33488098,-2114.7680888,-2,-1867.7624128,-2,-1025.6474672,-1,-903.4415208,-1,-658.6718644,-1,-1170.780072,-1,M,university,married,12/01/1976,0
38456841,842.8602856,0,823.6305136,0,782.7262544,0,769.9064064,2,792.6541832,0,685.9513088,0,F,university,single,13/01/1981,0
10906116,762.6617016,0,631.601116,0,608.5253896,0,570.1552864,2,590.4285344,0,451.3182768,0,F,university,single,08/01/1993,0
41526647,-64.8743936,-2,40.6657504,-2,94.65818,-2,-65.9178696,-2,-43.2595336,-2,35.6868792,-2,F,graduate school,married,20/01/1985,0
46570269,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,graduate school,married,06/01/1986,1
37590398,0.0,-2,0.0,0,1480.632817,0,1511.609147,0,1460.657705,0,1439.817998,0,F,graduate school,married,,1
44807634,509.1566608,0,463.0648352,0,445.8922016,0,466.1654496,0,433.2810488,0,468.0138928,0,M,university,single,02/01/1977,0
38284439,636.818496,0,619.7949304,0,612.967616,0,582.8260664,0,542.905656,2,563.9540576,2,,university,single,06/01/1981,1
53025927,2174.097153,0,2177.704598,0,2232.114418,0,2183.309555,0,2121.65503,0,2230.623738,0,F,university,single,12/01/1990,0
22722098,0.0,-2,0.0,-2,-11.92544,-2,0.0,-2,0.0,-2,0.0,1,F,university,single,16/01/1994,0
56989067,3164.6838268,0,3278.0649468,0,3697.1845358,0,3659.6790268,0,3673.6317918,0,3569.0158698,0,F,university,single,13/01/1989,0
33894965,-1393.934868,2,-1389.462828,-1,-1414.059048,-2,-1414.059048,-2,-1414.059048,-2,-1414.059048,1,F,graduate school,married,14/01/1950,0
54763704,185.8579824,-1,76.5315112,-1,131.4481624,0,314.5036664,-1,63.1750184,-1,285.6739152,-1,M,university,single,29/01/1983,0
24698372,701.8717712,-2,-140.1537336,-2,-324.4017816,-2,-228.2827352,-2,-58.7924192,-2,-322.2552024,-2,M,graduate school,single,20/01/1975,0
21303938,4261.85412,2,4167.792212,0,3590.600916,0,3545.224617,2,3645.696449,2,3569.135124,2,F,high school,married,06/01/1978,0
12428100,48.0595232,-1,253.4156,0,1044.310781,0,1044.310781,-1,39.3837656,-1,5.68434188608e-14,1,F,high school,single,22/01/1970,1
36402180,1303.092829,2,1276.35003,2,1251.336419,2,1225.66691,2,1195.912937,2,1163.177604,2,F,university,married,25/01/1965,1
48444794,6111.817814,0,5990.476462,0,5933.65174,0,5801.756374,0,5729.518021,0,5563.009065,0,F,university,married,26/01/1980,1
57671329,2392.6308412,0,3123.8093812,0,3656.9659892,0,4162.0381872,0,4484.4722712,0,5406.1000882,0,F,graduate school,married,03/01/1991,0
15012153,-112.9637304,-2,-0.8645944,0,33.1229096,0,33.1229096,-1,-51.577528,-2,-51.577528,1,M,graduate school,single,23/01/1982,1
47157445,1345.4281408,0,1359.0529558,0,1373.8405018,0,2311.0310178,0,2309.8086598,0,2295.2894368,2,M,university,single,02/01/1975,1
41968999,193.4306368,0,181.5350104,0,185.7089144,0,174.856764,0,152.5263776,0,133.8034368,0,M,university,single,04/01/1974,0
26244712,2926.443349,0,2966.751336,0,3376.092064,0,3370.338039,0,3510.998604,0,3448.658366,0,M,university,single,29/01/1980,1
57962660,1247.1625148,0,1263.5898088,0,2227.7020058,2,2280.8894678,2,2258.4100138,0,2267.9503658,0,M,university,single,04/01/1980,0
52755361,5705.518073,0,5572.251281,0,5499.058893,0,5278.557507,0,5111.21377,0,4929.142115,0,F,graduate school,single,16/01/1983,0
52225793,894.6465088,0,840.8031472,0,824.2864128,2,846.7956808,2,825.3000752,3,847.6900888,2,M,university,married,,0
16580048,10.0769968,-2,8.9142664,-2,0.0,-2,0.0,-2,1514.978084,-2,68.0644488,-2,F,graduate school,single,27/01/1979,0
54409615,0.0,-2,0.0,-2,0.0,-2,7.9900448,-2,19.7067896,-2,19.7067896,-2,F,graduate school,single,29/01/1981,0
26853647,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,graduate school,married,20/01/1968,0
36262847,0.0,-1,127.900344,-1,0.0,-1,265.490108,-1,315.3384472,-1,399.2339176,0,F,university,single,01/01/1992,0
32065864,556.172708,0,701.1264312,0,1139.62486,0,1131.396306,0,1093.324339,0,1061.453601,0,M,graduate school,married,27/01/1979,1
18349738,567.5316896,0,564.2820072,0,574.5378856,0,1450.6999628,0,1437.2540288,0,1462.9533518,0,M,university,single,30/01/1963,0
39280415,4880.5757604,0,5401.5982344,0,6015.0726814,0,7103.8057264,0,7732.8428724,0,8409.0153204,0,F,graduate school,single,26/01/1988,0
55219954,458.9207448,0,437.3953256,0,415.2438208,0,392.9730616,2,379.2886192,0,335.2241184,0,M,high school,married,26/01/1969,0
23221299,-664.6047712,-2,-616.9328248,0,-568.7838608,0,-559.0646272,2,-521.7678136,-1,-530.4733848,-1,M,graduate school,single,14/01/1989,0
21834677,-2338.578784,-1,-2358.852032,-1,-2373.460696,0,-2311.150272,-1,-2138.7084096,-1,-2062.2961528,-1,F,university,married,07/01/1971,0
56820551,635.5961384,0,681.3003872,0,699.8444464,0,1279.1226946,0,1299.9027736,0,825.3000756,0,F,high school,single,16/01/1994,0
48954625,962.472449,0,907.585611,0,796.321256,0,683.0892032,0,423.4127472,0,253.8926176,0,F,university,married,25/01/1974,0
53090282,281.5000112,0,295.6912848,0,1791.499224,0,1471.480042,0,1490.083728,0,1449.567046,2,M,university,single,09/01/1993,1
35094849,-198.7374576,-2,-176.794648,-2,-154.8518384,-2,-154.8518384,-2,-154.8518384,-2,-154.8518384,1,F,high school,single,28/01/1978,0
45021945,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,graduate school,single,25/01/1985,1
50307897,4660.909156,0,4595.080727,0,4539.508177,0,4433.61027,0,4358.688693,0,4224.408238,0,F,graduate school,single,30/01/1988,0
17593708,3075.4517218,0,3055.5660508,0,3022.7114628,0,2998.8903968,0,2972.1177838,0,2985.9811078,0,M,high school,married,29/01/1988,0
36481756,175.8704264,0,125.3363744,0,508.5603888,0,432.8636584,0,351.204208,0,298.7024584,0,F,high school,married,25/01/1956,0
57607561,-34.2558264,-1,-25.3117464,-1,-29.7837864,-1,-38.7278664,-1,-38.7278664,-1,-38.7278664,-1,F,graduate school,single,22/01/1970,0
50521821,394.3743008,0,462.6176312,0,453.0474656,0,428.9282632,0,423.7406968,0,384.8339488,0,F,university,married,25/01/1980,0
19174281,-31.453348,-1,-35.6868792,-1,-49.4309488,-2,-49.4309488,-2,-49.4309488,-2,-49.4309488,1,M,university,single,08/01/1979,0
35508217,793.488964,0,772.619444,0,754.4629616,0,754.7909112,0,945.299815,0,1172.41982,0,F,graduate school,single,13/01/1990,0
28454427,-4.0546496,-1,-14.757732,0,0.0,-1,42.8719568,-1,-29.515464,-2,-29.515464,1,F,university,single,08/01/1988,0
14609380,2144.909638,0,2091.245158,0,4754.672928,0,4568.129233,0,4482.355506,0,4593.351538,2,M,graduate school,married,18/01/1979,1
19849224,236.869052,2,233.5299288,2,347.4178808,2,340.2029896,2,428.4810592,2,337.9967832,2,F,graduate school,married,06/01/1984,1
23858568,821.2752392,0,803.7448424,0,784.5150704,0,1409.914958,0,1378.372169,0,1341.313864,0,F,university,married,20/01/1979,0
54211723,1868.418312,0,1817.735192,0,1720.900619,0,1652.269712,0,1593.358038,0,1552.900983,0,M,graduate school,married,07/01/1967,0
30059525,307.8850472,-1,149.068,-1,119.2544,-1,334.7172872,-1,1652.865984,0,2266.57894,0,F,university,married,06/01/1966,0
29739104,2785.872225,0,4228.045498,0,4171.041894,0,4096.120318,0,4100.11534,0,5172.6596,-1,F,high school,married,10/01/1946,1
