,CUM_SHOP_JUL,PAY_JUL,CUM_SHOP_AUG,PAY_AUG,CUM_SHOP_SEP,PAY_SEP,CUM_SHOP_OCT,PAY_OCT,CUM_SHOP_NOV,PAY_NOV,CUM_SHOP_DEC,PAY_DEC,SEX,EDUCATION,MARRIAGE,BIRTH_DATE,DEFAULT PAYMENT JAN
16025580,1114.134232,0,1131.1279844,0,1148.0322954,2,1173.5229234,0,1188.2806552,0,1211.3563816,0,M,university,other,02/01/1969,1
22723252,-670.0010332,-1,-395.7159132,-1,-75.6967308,-1,430.2698748,-1,760.0381044,-1,1180.2011692,-1,F,university,married,10/01/1974,0
51733182,0.0,-2,0.0,-1,23.254608,-1,23.254608,-1,34.881912,-1,46.509216,-1,F,high school,married,30/01/1981,0
47709923,832.5745936,0,849.0615144,0,869.960848,0,960.6538192,0,974.8152792,0,987.6053136,0,M,university,single,09/01/1990,0
43703234,474.930648,3,491.2386872,2,507.6659808,3,524.0932744,3,540.073364,4,556.2323352,1,M,university,single,27/01/1980,1
29349119,3729.2043426,0,3790.1135274,0,3847.8624702,0,4059.2408944,0,4167.4940764,0,4224.199543,0,M,graduate school,single,27/01/1989,0
12585425,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,graduate school,married,03/01/1985,0
27736269,-12.4322712,-2,1211.8035858,0,1428.8167796,0,1550.187946,0,1645.7107196,0,1959.1112832,0,M,graduate school,married,10/01/1980,0
25483143,427.4375832,0,457.8176416,0,467.5965024,0,491.0598056,0,513.986464,0,536.0187144,-1,F,graduate school,single,06/01/1975,0
19706673,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,0,682.9997624,0,F,graduate school,married,17/01/1981,0
58868987,775.809499,-2,849.001887,-2,979.5556414,-2,1141.9503206,-2,1281.3587142,-2,2751.377889,-2,F,graduate school,single,24/01/1985,0
15737942,2376.024666,0,2539.731143,0,2578.280128,0,2634.121001,0,2689.127093,0,2742.195301,0,M,university,single,24/01/1988,0
27344014,3007.894104,0,3240.529625,0,3400.926793,0,3731.321108,0,3868.0462776,0,4019.6484332,0,F,university,married,17/01/1974,0
57127515,3626.82444,2,3690.983307,2,3745.393127,2,3845.119619,0,3899.261117,0,3949.9144236,0,F,graduate school,single,29/01/1982,1
45715089,71.55264,7,71.55264,7,71.55264,7,71.55264,2,71.55264,2,71.55264,3,F,university,married,13/01/1975,1
37325738,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,18.3651776,-2,F,graduate school,married,27/01/1972,0
42061734,0.0,-2,0.0,-2,0.0,-2,0.0,0,165.6443616,0,316.173228,0,F,university,married,15/01/1978,0
14013872,-327.9496,0,-316.322296,0,-304.694992,-1,-160.397168,2,-108.1041136,-1,-108.1041136,1,F,university,single,20/01/1994,0
23832271,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,single,21/01/1988,0
44313419,23.999948,-2,92.7799232,-2,162.0667296,-2,239.2839536,-2,293.2465696,-2,357.9420816,-2,M,university,single,01/01/1989,0
20247033,109.8333024,-1,131.0009584,-1,247.8106432,-1,307.4378432,-1,368.2277736,-1,368.2277736,1,F,graduate school,single,30/01/1989,0
16848012,13.9825784,-2,38.5787984,-2,63.1750184,-2,87.7712384,-2,112.3674584,-2,136.9636784,-2,M,graduate school,single,11/01/1988,0
58735082,30.111736,-1,98.1463712,-1,113.9475792,-1,176.5561392,-1,187.8853072,-1,249.837968,-1,F,graduate school,married,01/01/1980,0
44001293,350.8464448,0,646.8954928,-1,1293.7313584,0,2513.6144298,0,2793.4448788,0,3070.2343414,0,F,university,married,08/01/1979,0
28567441,0.0,-2,0.0,-2,0.0,0,1246.20848,0,1270.3276826,0,2860.674547,-1,M,graduate school,married,05/01/1991,0
16083362,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,graduate school,married,23/01/1983,0
41199598,1500.727183,0,1524.101046,0,1548.637638,0,1613.959236,0,1665.745459,0,1699.077064,0,F,university,married,06/01/1970,0
12538719,-26.4446632,-1,-2.8919192,-1,3.3689368,-1,15.204936,-1,25.937832,-1,30.3800584,-1,F,university,married,13/01/1976,0
52017980,1277.751269,0,1312.990944,0,1342.446781,0,1426.670201,0,1466.769493,0,1780.855769,0,F,high school,single,18/01/1984,0
46410121,4.47204,0,4.47204,0,4.47204,0,4.47204,0,4.47204,0,162.48412,0,F,graduate school,single,20/01/1981,1
28419319,5178.532879,0,5178.532879,0,5263.978657,0,5391.6106786,0,5391.6106782,0,5391.6106782,0,M,university,married,04/01/1981,0
47499749,2664.411618,0,2757.489678,0,2838.105652,2,2904.202403,0,2954.11037,0,2995.223324,0,F,university,single,12/01/1984,0
45942264,549.464648,0,558.408728,0,606.4384376,-1,662.1302424,-1,1231.7190704,2,1255.450696,1,M,high school,single,18/01/1993,0
32486664,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,F,university,single,12/01/1988,1
35952788,-279.800636,0,988.4699084,2,1120.8422922,0,1272.5935158,0,1536.8016392,0,2076.4277992,-1,F,university,married,09/01/1984,0
43273998,1331.4157486,0,1363.9125726,0,1395.1572256,0,1850.7090336,0,1922.5001826,-1,2007.9161464,1,M,university,single,25/01/1988,0
27390685,1317.3735432,0,1449.8651818,0,1727.2807292,0,1805.4221754,0,1832.7612468,0,1859.7425542,0,M,high school,married,01/01/1977,0
34028936,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-1,81.7787048,-1,F,graduate school,married,25/01/1986,1
55274408,9.0335208,-1,20.6608248,-1,32.2881288,2,43.9154328,3,43.9154328,-1,43.9154328,1,F,graduate school,married,15/01/1978,0
46804329,4556.024911,0,5001.201586,0,5965.582106,0,6928.024741,0,7467.054629,0,8116.037074,0,F,high school,married,28/01/1973,1
13655839,386.5631376,0,793.488964,0,906.780644,-1,910.507344,-1,914.234044,-1,917.960744,-1,F,graduate school,single,26/01/1990,0
34797967,580.5304192,0,852.7882144,0,913.1011272,2,1131.3664928,0,1171.4359712,0,1205.5427296,0,F,university,single,08/01/1993,0
43620356,182.8766224,0,186.6927632,2,195.0703848,2,203.4480064,0,211.229356,0,213.3759352,0,M,university,single,10/01/1962,0
23074274,849.5981592,0,862.2689392,0,884.0328672,0,899.029108,0,912.147092,0,925.2352624,0,F,graduate school,single,26/01/1992,0
43300645,266.980788,0,271.1845056,0,286.4788824,0,313.0129864,0,316.620432,0,342.3495688,0,F,university,married,,1
54581312,12.1043216,0,21.8235552,-1,31.5427888,-2,41.2620224,2,50.981256,2,60.7004896,-1,F,graduate school,married,20/01/1980,1
31817231,790.80574,0,790.80574,0,825.985788,0,940.5892664,-1,2824.8386004,-1,2882.4682892,-1,F,high school,single,27/01/1956,0
54702004,2334.553948,0,2578.8764,0,3903.464834,0,3977.760326,-1,4145.133876,0,4199.543696,0,M,university,married,03/01/1976,0
10439821,-265.2814128,0,-91.3190568,-1,41.3812768,-1,198.0815584,-1,253.713736,-1,381.465012,0,F,high school,single,01/01/1977,0
24046582,-88.8743416,-2,-88.8743416,-2,37.2073728,-2,338.9210048,-2,445.9518288,-2,445.9518288,-2,M,graduate school,married,03/01/1979,0
51695835,1692.070868,0,1972.616844,0,2173.0834902,0,2434.2506262,0,2936.96755,0,3171.6005814,0,M,graduate school,married,12/01/1979,0
25793743,548.4807992,0,556.2621488,0,579.9639608,0,621.0769152,0,659.6557136,0,667.8842672,0,M,university,other,28/01/1967,1
46573698,-92.6904824,-1,163.676664,-1,200.2877648,-1,249.9274088,-1,5058.980343,0,5360.276585,0,F,university,single,30/01/1976,0
52165699,416.346924,0,429.31584,2,441.7481112,2,449.7977832,2,466.6424672,2,473.6784768,2,M,university,married,03/01/1977,1
42435588,-127.900344,-2,-127.900344,-2,-127.900344,0,5700.598829,0,5837.890457,2,5974.883949,2,M,graduate school,married,10/01/1984,1
11688483,832.7236616,0,846.7658672,0,864.5944,0,877.9210792,0,900.0427704,0,912.1769056,0,F,high school,single,03/01/1958,0
31760291,446.4288464,0,455.104604,0,467.32818,0,473.9169856,0,488.8237856,2,502.7765504,1,F,university,married,16/01/1989,0
14998692,4290.17704,0,4390.3805496,0,7232.8986146,0,7533.5687706,-1,7763.6701354,-1,8015.9528186,-1,M,university,married,13/01/1986,0
22536962,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,F,graduate school,single,13/01/1987,0
50964028,569.886964,0,602.5924832,0,1484.5085846,0,1578.9282562,0,1626.7790842,0,1651.0473542,0,M,university,married,21/01/1981,0
50156775,92.3923464,-1,113.3214936,-1,140.6605648,0,140.6605648,-1,176.5859528,-1,275.5372912,-1,F,graduate school,single,20/01/1989,0
14433611,517.6833504,0,526.4187352,0,539.2683968,0,573.2857144,0,582.0210992,2,598.9254104,2,F,university,single,21/01/1990,0
56700168,-4362.9818514,0,-4288.4478514,-1,-3620.802093,-1,-3558.193533,-1,-3558.193533,-2,-3449.075757,-2,F,university,single,31/01/1989,0
34254657,1687.479574,0,1759.032214,0,1890.9872074,0,1897.8741488,-1,1897.8741488,0,2541.2516368,0,F,university,single,20/01/1986,0
13573739,1662.0485732,0,4445.8934732,2,2477.9871772,-1,2483.9498974,-1,2483.9498974,-2,2483.9498974,1,F,university,single,24/01/1992,0
42003524,8.2583672,0,153.8978032,-1,373.564408,-1,417.092264,-1,628.2023656,-1,643.1091656,1,F,graduate school,married,24/01/1968,0
19463310,4572.154069,0,4805.922506,0,5017.241303,0,7238.712266,0,7474.68691,0,7720.112466,0,F,university,single,28/01/1983,0
26426120,6.3502968,-1,6.3502968,-1,127.9599712,-1,234.633032,-1,234.633032,-1,350.8464448,-1,F,high school,single,25/01/1989,0
39811227,-696.3264416,-2,-483.3380832,-2,-483.3380832,-2,-216.5063632,-2,-216.5063632,-2,-216.5063632,-2,M,high school,single,10/01/1986,0
33226704,2204.089634,0,2466.6580098,0,2804.1777752,0,3181.5583242,0,3499.2818592,0,4299.4788832,0,F,university,single,10/01/1977,0
53278553,0.0,0,23.1353536,-1,46.2707072,-1,69.4060608,-1,81.2122464,-1,115.676768,-1,M,university,single,27/01/1966,0
21403841,-0.0894408,-2,-0.0894408,-2,-0.0894408,-2,14.8173592,-2,14.8173592,-2,29.7241592,-2,F,graduate school,married,02/01/1966,0
55750839,1377.656642,0,1495.509803,2,1522.282416,0,1553.974273,0,1607.251176,0,1689.864662,2,F,high school,married,21/01/1966,1
43562898,163.22946,2,245.1572328,3,281.9770288,2,290.6527864,-1,309.1074048,2,309.1074048,-1,M,university,single,05/01/1988,1
59405621,1248.7128224,0,1290.779812,0,1949.0939138,0,2008.6912998,0,2060.8949136,0,2619.9297276,0,F,university,married,22/01/1987,0
20086180,707.2084056,0,723.7847672,0,739.7350432,0,760.2468,0,780.4007936,0,790.2989088,0,M,university,married,26/01/1977,0
52031652,344.0191304,2,446.4288464,0,743.7598792,0,847.1832576,0,1030.417643,0,1093.41378,0,F,university,single,23/01/1989,0
12513416,9.7192336,-2,102.558784,-1,196.5908784,-1,295.601844,-1,461.2462056,-1,556.1428944,0,F,university,single,10/01/1994,0
46340522,-1.2819848,-2,-1.2819848,-2,-1.2819848,-2,-1.2819848,0,45.8235032,0,650.8607016,0,F,university,married,20/01/1976,0
14804853,-395.477404,0,-217.9076024,0,-205.5051448,0,-163.5872232,0,40.6061232,0,267.57706,0,M,university,single,06/01/1991,0
48915952,-16.39748,-1,4.47204,2,25.34156,2,41.73904,2,63.3240864,-1,79.7215664,-1,M,high school,single,11/01/1974,1
50473534,5526.6961004,0,6048.285032,-1,13047.415209,0,13059.3406492,2,14235.2784742,2,15448.364044,1,M,university,married,20/01/1976,0
12522023,1267.853154,0,1408.662786,0,1456.036597,0,2263.329258,0,2392.302891,0,2619.3334554,0,F,university,married,06/01/1986,0
28942567,-5.3962616,-1,3.9950224,-1,18.7229408,-1,36.8496096,-1,45.1377904,-1,45.1377904,1,M,graduate school,married,13/01/1971,0
48307939,0.0,-2,0.0,-2,0.0,-1,175.303968,-1,184.248048,-1,206.6678752,-1,F,high school,married,16/01/1965,1
12641033,0.0,0,267.0106016,0,267.0106016,0,273.3608984,0,276.9385304,0,280.1583992,0,F,university,married,30/01/1988,0
25838193,2345.1377764,0,2793.9218972,2,2854.026114,0,2936.430905,0,3019.133831,2,3114.388283,1,M,university,married,14/01/1978,0
31944000,2746.786595,0,2821.887054,0,2876.5950096,0,2935.5663104,0,2989.0817224,0,3042.6567614,0,M,graduate school,married,03/01/1966,0
46598645,933.4041888,0,1276.4394704,0,1561.845063,-1,1603.4946622,0,1618.1629534,-1,1626.7492702,-1,M,graduate school,single,08/01/1983,0
21736597,0.0,-2,0.0,-2,0.0,-2,0.0,0,310.06144,0,344.4663344,0,F,university,single,14/01/1985,1
56348931,808.992036,-2,889.1608064,0,2578.101246,0,2851.7304668,-1,3522.0594494,-1,3599.9921998,-2,M,graduate school,married,08/01/1974,0
39720877,805.2951496,2,861.3447176,2,926.4874336,2,995.6549856,2,1019.8338152,2,1043.5356272,1,F,high school,married,25/01/1970,1
58294921,-15.1751224,-1,44.4520776,0,89.1724776,-1,133.8928776,-1,178.6132776,-1,223.3336776,-1,F,university,married,13/01/1983,0
23503448,0.0,-2,0.0,-2,0.0,-1,166.8369056,-1,166.8369056,-1,197.962304,-1,M,graduate school,married,04/01/1967,0
41616678,-110.4295744,-1,-61.9228472,-1,-23.8806936,-1,-23.8806936,-1,104.5562952,-1,300.8788512,-1,F,graduate school,single,21/01/1989,0
14609763,735.65058,0,761.5585984,0,1902.882834,0,1954.311294,0,2070.733402,0,2189.510784,0,F,high school,married,06/01/1991,1
46172203,1726.445949,0,1772.895538,0,1798.92281,0,1868.090362,0,2569.634184,0,2613.132226,0,F,university,single,04/01/1992,0
52144791,292.91862,0,302.3695312,0,1412.121164,0,1468.796818,0,1553.139492,0,1605.730682,0,M,university,married,15/01/1982,0
16689220,1490.202982,0,2964.425875,0,1563.8127612,0,1595.1468542,0,1616.8213412,0,1637.4225392,0,F,graduate school,single,09/01/1976,0
49793529,23.8210664,-1,36.223524,-1,64.695512,-1,77.0979696,-1,97.9973032,-1,222.1411336,-1,F,university,single,20/01/1969,0
20687474,3858.0885348,0,4016.756514,0,4179.7772794,0,4364.4129038,0,4644.0942852,0,4911.3433962,0,M,graduate school,married,02/01/1973,0
21565985,2627.65145,0,2673.2364438,-1,2769.7728806,-1,6079.0824806,0,7055.6865756,0,7146.5882426,2,F,university,single,19/01/1991,0
25512057,2014.713647,2,2051.384375,2,2086.504796,2,2135.577982,2,2165.6300902,2,2211.1554572,2,F,graduate school,single,08/01/1988,1
51210890,7469.827294,0,7652.584662,0,7873.1456748,0,8073.493066,0,8447.027661,0,8574.7789368,0,F,graduate school,single,22/01/1988,0
36056893,9963.34736,0,10250.15419,0,10530.10389,0,12542.40264,0,12852.10632,0,13415.31503,0,F,university,married,16/01/1982,0
34670601,483.6660328,0,890.6813,0,938.1743648,2,967.4215064,0,1013.1257552,0,1024.6039912,2,F,university,single,09/01/1990,1
39052076,-18.782568,-1,-7.155264,-1,4.47204,-1,16.099344,-1,27.726648,-1,39.353952,-1,F,university,married,16/01/1966,1
44551595,291.9049576,0,459.3381352,0,729.2704696,0,1480.7818848,0,7352.8089134,-1,10908.7664264,0,F,university,married,07/01/1991,0
25460754,0.0,-1,11.627304,-1,28.3527336,-1,39.9800376,-1,51.6073416,-1,63.2346456,-1,F,university,married,20/01/1982,0
20416127,0.0,0,7.8707904,-1,73.2520152,-1,81.1228056,2,107.2097056,-1,115.080496,-1,M,graduate school,married,29/01/1977,0
53752589,1362.690215,0,1378.938627,0,1390.029286,0,1401.2392002,0,1411.7634012,0,1426.372065,0,F,university,single,24/01/1992,0
46322607,2189.868547,0,2612.923531,0,2640.530925,0,2924.177515,2,3062.93001,2,3089.9411308,2,M,university,married,21/01/1968,1
55231701,0.0,-2,60.1936584,-2,79.8110072,-2,98.9215248,-2,98.9215248,-2,98.9215248,-2,F,university,single,30/01/1988,0
30814235,0.0,-2,0.0,-2,0.0,0,322.9707288,0,329.6787888,0,661.8022928,0,M,university,married,24/01/1977,0
43669538,-11.92544,-2,-11.92544,-1,5.664584,-1,2029.709888,0,1687.539201,0,1892.776023,0,F,university,single,28/01/1972,0
14123265,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,graduate school,married,06/01/1982,0
21533883,-130.7028224,-1,-24.8645424,-1,-24.8645424,-1,756.072896,-1,971.3569016,-1,971.3569016,1,F,graduate school,single,21/01/1973,0
21766431,-171.5176408,2,-104.0196504,-1,-104.0196504,-1,-23.8210664,-1,-23.8210664,0,81.0631784,0,M,high school,married,07/01/1977,0
21405826,-656.1675224,-1,-610.1949512,0,-483.3380832,-1,-409.5196096,-1,-349.3855784,-1,-294.9757584,-1,F,university,married,12/01/1987,0
31458095,960.624006,0,977.0214856,0,997.0860384,0,1021.7716992,0,1037.0958896,0,1060.469752,0,M,graduate school,single,21/01/1990,0
16781066,8.7353848,-2,17.6794648,-2,26.6235448,-2,26.6235448,-2,26.6235448,-2,55.6321776,-2,M,graduate school,single,01/01/1988,0
50293822,584.793764,2,614.9949408,3,649.7575984,2,676.1426344,2,711.203428,3,746.83068,2,M,university,single,02/01/1992,0
19373378,2023.121082,0,2091.483667,0,2178.151802,0,2267.145398,0,2318.454604,0,2388.725259,0,F,university,single,13/01/1988,0
31493336,255.4131112,0,264.2081232,0,272.645372,2,281.142248,0,289.4006152,0,296.8540152,-1,M,university,single,13/01/1994,0
57445633,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,graduate school,married,09/01/1976,0
53260896,5090.105742,0,5432.813074,0,5633.488415,0,6084.240234,0,6316.995009,0,6574.31619,0,F,graduate school,married,25/01/1974,0
45097912,866.0254528,0,893.1558288,0,906.929712,0,2673.1768164,0,2728.570486,0,2796.09829,0,M,university,married,22/01/1966,0
25889716,854.9646072,0,874.1943792,0,887.7893808,0,910.0899536,0,922.7011064,0,933.7917656,0,F,university,married,10/01/1966,0
32397683,3783.1967716,0,3852.2450694,2,3917.8349894,2,4025.5217124,2,4132.6717914,2,4236.6616284,2,F,graduate school,single,10/01/1986,1
41700969,788.6591608,0,836.9571928,0,850.0453632,0,910.06014,2,973.1457176,2,996.6090208,1,M,university,married,30/01/1985,0
52809252,1932.0405342,0,2275.9702236,0,2357.420979,0,2493.698945,0,3216.917254,0,3403.5205762,0,M,graduate school,single,12/01/1984,0
31530077,-29.3067688,-1,111.7711864,-1,173.5747792,-1,251.8056656,-1,500.9877344,-1,520.0386248,-1,M,graduate school,single,18/01/1988,0
16111470,1261.681738,0,1281.865546,0,1299.187247,0,1348.558569,0,1377.239252,0,1403.14727,0,F,graduate school,single,01/01/1984,0
32370390,586.5229528,0,600.7142264,0,614.3688552,0,632.6147784,0,650.68182,0,667.973708,2,M,graduate school,single,16/01/1977,1
23087262,3738.804322,0,4064.66697,0,4403.8264834,-1,5984.5137414,0,8697.730223,0,11029.1537434,0,F,graduate school,single,21/01/1986,0
37549799,-16.7552432,-1,-16.7552432,-1,57.8085704,-1,140.7798192,-1,599.0744784,0,684.4010016,0,F,university,married,13/01/1981,0
28378646,350.3992408,-1,712.097836,-1,850.731076,-1,2132.715876,-1,2576.5509392,-1,2749.6188872,-1,M,graduate school,married,15/01/1958,0
23458178,1490.68,0,1529.139544,0,1567.8972238,0,1609.0698056,0,1670.5156348,0,1791.2309014,0,F,graduate school,married,03/01/1967,0
43512708,546.2447792,2,570.8111856,2,599.8794456,2,618.334064,2,635.1489344,3,652.2321272,1,M,university,single,27/01/1990,0
28255282,1435.0776364,0,1435.0776364,0,1447.0030764,0,1489.9644734,0,1509.5818224,0,1601.3182694,0,F,graduate school,single,17/01/1988,0
58675792,100.3823912,-1,601.2508712,-1,3069.8169512,0,3385.4535344,0,3430.8596474,0,4703.3637224,0,F,university,married,01/01/1960,0
58538831,-92.124024,-2,-92.124024,-2,-92.124024,-1,2864.34162,-1,2878.055876,2,2996.117732,-1,M,graduate school,single,19/01/1988,0
55465837,-1845.402213,0,-1657.844855,0,-1477.2340664,0,-415.3332612,0,672.2668668,0,798.7361578,0,M,graduate school,married,21/01/1982,0
39667861,5145.320529,0,5221.643345,0,5309.5636512,0,5398.4678068,0,5679.6994948,0,5846.3575188,0,F,university,single,15/01/1990,0
37159998,2197.5306424,0,2787.1840232,0,2986.3686844,0,3076.7933332,0,3321.8313122,0,3397.7665516,2,M,graduate school,married,17/01/1978,1
59497634,571.3478304,-1,571.3478304,-2,571.3478304,-2,571.3478304,-2,571.3478304,-2,571.3478304,1,M,graduate school,single,03/01/1993,0
19324796,502.7169232,0,553.5192976,0,604.3812992,0,654.9451648,0,761.7076664,0,846.0503408,0,M,university,single,24/01/1968,0
20579897,5712.524269,0,5809.2097732,0,5905.7462102,0,6043.4254152,0,6133.2537922,0,6216.6424312,0,F,graduate school,single,08/01/1982,0
55005274,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,74.534,-2,F,university,single,05/01/1986,0
12916796,-50.1166616,-2,-50.1166616,-2,192.1188384,-2,192.1188384,-2,192.1188384,-2,192.1188384,-2,M,graduate school,married,05/01/1982,0
11880513,2397.0730668,-1,2514.1212606,-1,8630.3813006,0,8774.2617346,0,8912.5670246,0,9006.2711694,0,F,university,married,24/01/1984,0
10287105,-47.7912008,-1,608.1079992,-1,1477.6812704,-1,1781.0942776,-1,2175.945596,-1,2430.9115032,-1,F,graduate school,single,07/01/1986,0
28761587,103.155056,-1,103.155056,-1,252.223056,-1,303.2639392,-1,396.2823712,-1,433.0127264,-1,F,graduate school,single,12/01/1990,0
52164630,487.9591912,0,496.1579312,0,503.9690944,0,511.6311896,2,527.7901608,0,534.1404576,0,M,graduate school,single,11/01/1986,0
55197481,561.3006472,0,588.1030736,0,648.8631904,0,676.470584,0,700.470532,0,741.4046048,0,M,high school,other,10/01/1969,0
57046225,8.7055712,-2,19.527908,-2,157.415808,-2,205.2964496,-2,331.229096,-2,1151.2819776,-2,M,graduate school,married,01/01/1967,0
55381584,-486.557952,-1,-486.557952,-1,-132.1040616,-1,13.5353744,-1,94.6283664,2,217.788348,-1,F,graduate school,single,03/01/1989,0
20110002,4353.650194,0,5344.713886,0,5551.679897,0,5685.006316,0,5820.807264,0,6718.882337,0,F,graduate school,married,26/01/1970,0
34552752,48.1191504,-1,77.9327504,-1,77.9327504,-1,96.5364368,-1,141.2866504,-1,312.744664,-1,F,graduate school,single,05/01/1987,0
13040275,305.9769768,2,324.6402904,2,343.005468,2,361.8774768,2,370.4041664,2,378.6625336,1,F,university,married,29/01/1970,1
54600092,475.7952424,0,485.9318664,0,1475.266369,2,1511.370638,0,1542.257528,0,1559.4599752,0,M,graduate school,single,30/01/1977,1
44912005,566.2497048,0,579.427316,0,1544.195412,0,1657.397651,0,1744.065786,0,1829.213428,0,F,university,married,23/01/1990,0
15760840,0.0,-2,0.0,-2,361.340832,-2,1431.0229864,-2,1431.0229868,-2,1510.1780948,-2,F,university,single,07/01/1991,0
30921258,-1.5204936,-1,73.4607104,-1,134.757472,-1,280.9633664,-1,342.3793824,-1,400.694784,-1,M,university,married,14/01/1958,0
50480986,1423.778282,0,1455.917342,0,1680.950395,0,2030.7831772,0,2545.5149814,0,2663.3383284,0,F,high school,married,18/01/1962,0
49549761,7552.917797,2,7674.43803,0,7791.396783,0,7950.3628982,0,8103.3662932,0,8303.5348042,0,F,university,married,13/01/1988,0
19181262,4.2931584,-1,12.2533896,-1,12.2533896,-2,12.2533896,-2,12.2533896,-1,39.801156,-1,F,graduate school,single,28/01/1972,0
11065010,73.2818288,0,73.2818288,0,73.2818288,-1,73.2818288,-1,115.229564,-1,120.6556392,-1,M,university,single,12/01/1980,0
51948340,-244.6802152,-1,-151.5127152,-1,-43.4086016,-1,110.012184,-1,163.676664,-1,471.203948,-1,F,graduate school,single,24/01/1987,0
37665193,2046.5247588,0,2088.6811888,0,2150.484782,0,2211.4237796,0,2288.1937998,0,2325.5800542,0,F,high school,single,30/01/1991,0
41589586,0.0,-1,17.590024,-1,35.180048,-1,52.770072,-1,70.360096,-1,87.95012,-1,F,graduate school,single,09/01/1978,0
34081914,-4.770176,-1,250.6429352,-1,436.2922224,-1,674.7712088,2,1049.4089064,-1,1217.1700336,-1,M,university,single,13/01/1985,0
12101592,765.8815704,0,866.4428432,0,878.6664192,0,966.3482168,0,1009.2798008,0,1392.8615788,0,M,university,single,29/01/1987,0
43140157,3158.1248346,0,3742.441581,0,3897.0549108,0,4010.5850988,0,4602.0869232,0,4782.5188306,0,F,university,married,,0
56528391,1320.503971,0,1407.440429,0,1501.11476,0,1540.260017,0,2351.845836,0,2479.239349,0,M,university,single,01/01/1968,0
55791846,-35.4185568,-1,-23.7912528,-1,-12.1639488,-1,12.1043216,-1,23.7316256,2,35.3589296,-1,F,high school,married,21/01/1983,1
44822244,6.7378736,-2,76.0544936,-2,97.4308448,-2,118.807196,-2,159.50276,-2,402.6028544,-2,F,university,married,05/01/1975,0
14575615,684.0134248,-2,1026.5418752,-2,4569.9478622,-2,4728.9139774,-2,5450.0751478,-2,5731.6347862,-2,F,graduate school,married,03/01/1977,0
27640636,541.0572128,3,558.6174232,4,584.8533912,5,602.4136016,6,619.973812,7,628.32162,8,F,university,single,20/01/1970,0
16201601,453.8524328,0,614.6669912,0,631.1837256,0,642.3041984,0,651.0693968,0,668.6892344,0,F,graduate school,single,02/01/1980,0
40260282,7758.9595866,0,8361.1346794,0,8500.3940052,0,9105.0436264,0,9430.6081388,0,9628.9282058,0,F,graduate school,single,16/01/1979,1
11235526,2105.406618,0,2262.315595,0,2293.888198,0,2342.573806,0,2392.5414,0,2419.999726,0,M,university,married,07/01/1987,0
40234658,1400.4938596,0,1406.486394,0,1439.907439,0,1562.8885394,0,1656.234921,2,1703.8770538,3,F,university,single,23/01/1994,1
37864586,3986.972728,0,4078.709175,0,5500.8477084,0,5117.8323894,0,5315.3474894,0,5623.7095544,0,F,graduate school,single,23/01/1989,0
55274613,1929.893955,0,1962.033016,0,1994.350958,0,2025.744679,0,2143.240077,0,2332.288114,0,F,graduate school,single,27/01/1992,0
28804827,34.28564,-2,34.28564,-2,34.28564,-2,34.28564,-2,34.28564,-2,34.28564,-2,F,graduate school,married,19/01/1984,1
33816352,53.66448,-1,749.7225992,0,997.5034288,0,1058.5914952,0,1089.1802488,-1,1161.8658056,-1,F,university,single,04/01/1972,0
23482058,99.8159328,-1,276.7000216,0,402.7519224,0,922.9694288,0,1024.4549232,0,1137.686976,0,F,university,married,25/01/1983,1
47482314,0.0,-2,0.0,-2,0.0,-2,0.0,-2,31.6620432,-2,36.7303552,-2,F,high school,married,27/01/1980,0
19787031,718.1499968,0,739.8841112,0,819.9038136,-1,829.6230472,-1,839.3422808,2,849.0615144,-1,F,university,single,25/01/1993,1
34752671,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,university,married,16/01/1968,0
53608321,785.5585464,0,955.824016,0,1229.423423,0,1251.902878,0,1269.910292,0,1598.1282144,0,F,university,married,03/01/1986,1
26082110,0.0,-1,28.919192,-1,225.83802,-1,290.831668,-1,480.8635544,-1,480.8635544,1,F,graduate school,single,25/01/1985,0
52828771,1414.3273708,0,1438.1186234,0,1460.7471454,0,2321.6148456,0,3504.5290528,0,6918.3353206,0,F,university,married,19/01/1968,0
56560744,0.0,-2,37.5949496,-2,75.1898992,-2,112.7848488,-2,150.3797984,-2,187.974748,1,M,graduate school,single,,0
58487365,216.0293456,0,311.4328656,0,502.6274824,0,513.1516832,0,619.0197768,0,627.874416,0,F,university,single,,0
