,CUM_SHOP_JUL,PAY_JUL,CUM_SHOP_AUG,PAY_AUG,CUM_SHOP_SEP,PAY_SEP,CUM_SHOP_OCT,PAY_OCT,CUM_SHOP_NOV,PAY_NOV,CUM_SHOP_DEC,PAY_DEC,SEX,EDUCATION,MARRIAGE,BIRTH_DATE,DEFAULT PAYMENT JAN
49772080,-0.125171428571,-1,-0.112428571429,-1,0.0364285714286,-1,-0.0467142857143,-1,-0.0485,-1,-0.0582285714286,-1,M,graduate school,single,03/01/1988,0
27392343,0.54825,0,0.5041,0,0.47925,2,0.50435,2,0.49445,2,0.444,2,M,university,single,21/01/1991,0
44505938,0.645800000052,0,0.633569230821,0,0.867246153949,0,0.898507692308,0,0.912153846051,0,0.912246153949,0,F,university,married,13/01/1977,0
50608947,-0.0185846153846,0,-0.0149538461538,-1,-0.0206153846154,-1,-0.0206153846154,-1,-0.0192153846154,-1,-0.0192076923077,-1,F,graduate school,single,06/01/1986,1
50950771,0.4612,0,0.47422,0,0.850439999866,0,0.8881,0,0.893279999732,0,0.868660000134,0,F,university,married,15/01/1969,0
19764723,0.568710714142,0,0.556253571441,0,0.65053571419,0,0.636153571596,0,0.640364285954,0,0.627244643049,0,F,university,married,01/01/1971,1
41290585,-0.0287142857143,-2,-0.0287142857143,-2,-0.0287142857143,-2,-0.0287142857143,-1,-0.0231428571429,-1,0.0075,-1,F,high school,single,27/01/1973,0
46925846,0.04677,0,0.0452125,0,0.05091,0,0.064175,0,0.0667,0,0.0637599999665,0,F,high school,married,04/01/1972,0
37356211,0.120429999966,0,0.117772500034,0,0.115297500034,0,0.1127575,0,0.1109075,0,0.107674999983,0,F,graduate school,single,18/01/1984,0
46099687,0.476542857239,0,0.463514285906,0,0.457685714382,0,0.438685714382,0,0.427842856951,0,0.4092,0,F,university,single,15/01/1993,0
56437544,-0.154016666667,-1,-0.4344,-2,-0.4344,-2,-0.4344,-2,-0.4344,-2,-0.4344,1,M,university,single,05/01/1983,0
29238225,0.24518,2,0.34498,2,0.31244,2,0.32268,2,0.27894,2,0.29002,1,M,university,married,12/01/1982,1
46844712,0.0,-1,0.00745652173913,-1,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,single,11/01/1957,0
46802979,0.0195,-1,0.00191944444444,-1,3.31011656015e-19,-2,3.31011656015e-19,-2,3.31011656015e-19,-2,3.31011656015e-19,1,M,graduate school,married,26/01/1977,0
53081689,-0.246875862069,-2,-0.2461,-2,-0.25005862069,-2,-0.251062068966,-2,-0.250672413793,-2,-0.251510344828,-2,F,graduate school,married,01/01/1971,0
33355255,-0.00401176470588,-1,-0.00450588235294,-1,-0.00353529411765,-1,0.599847058804,0,0.954002941176,0,0.897467647079,0,F,graduate school,single,01/01/1974,0
51397584,0.412977777927,0,0.449200000149,0,0.525066666518,0,0.983866666816,2,1.01864444459,0,0.958255555705,0,F,university,single,27/01/1990,0
12539020,0.884566666667,0,0.876033333333,0,0.868633333333,0,0.8472,0,0.812533333333,0,0.779066666667,0,F,university,single,05/01/1994,1
45964400,0.617100000149,0,0.604155555705,0,0.654888888814,0,0.807077777629,0,0.812311111111,0,0.869022222073,0,F,university,married,14/01/1981,0
37678677,0.787660000134,0,0.798239999866,0,0.761020000268,0,0.872920000268,0,0.8455,2,0.8835,1,F,graduate school,married,03/01/1966,0
20135811,0.4306,2,0.421457142857,2,0.4146,2,0.407571428571,2,0.394485714286,2,0.3799,2,M,university,single,28/01/1989,1
59030274,0.345518750042,0,0.336518750042,0,0.329037500084,0,0.322587499916,0,0.305925000042,0,0.300043749958,0,F,graduate school,married,02/01/1963,0
47850862,-0.00260625,-1,0.021703125,-1,-0.00260625,-1,0.005859375,-1,-0.0009375,-1,0.177371875021,-1,F,graduate school,married,12/01/1970,0
16010298,0.229192307692,0,0.226638461538,0,0.225761538462,0,0.267423076923,0,0.871715384667,2,0.882484615436,1,M,graduate school,married,09/01/1987,0
43214218,0.786600000084,2,0.805600000084,0,0.716899999916,0,0.715662500084,0,0.691262500168,0,0.865462499916,2,M,university,single,21/01/1984,1
42465260,-0.00671666666667,-1,0.0260375,-1,-0.00680416666667,-2,-0.00680416666667,-1,0.00962083333333,-1,-0.00675416666667,1,F,graduate school,single,06/01/1990,0
42707752,0.15477037037,0,0.149988888839,0,0.141970370321,0,0.119503703729,0,0.149318518543,0,0.168518518494,0,F,high school,married,06/01/1975,0
44160835,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,graduate school,married,15/01/1980,0
40705209,0.302832000027,0,0.287497999973,0,0.279902000027,-1,-0.029466,-1,-0.031068,-1,-0.032436,1,M,graduate school,single,16/01/1984,0
25705604,-0.371092,-1,-0.399956,0,-0.399428,0,-0.3989,0,-0.399428,-1,-0.399472,-1,M,university,single,17/01/1984,1
45942310,0.0783470588235,0,0.167011764706,0,0.0695764705882,0,0.1338,0,0.281023529372,0,0.324352941216,0,F,university,married,07/01/1990,0
17866091,-0.1848,-1,-0.1848,-1,-0.1848,-1,-0.1848,-1,-0.2112,-1,-0.1584,-1,F,university,single,11/01/1994,1
16689428,0.816606451613,0,0.844558064516,2,0.85851935486,0,0.782122580645,0,0.76472580643,0,0.747148387118,0,M,graduate school,married,23/01/1973,1
32503187,0.340215000034,2,0.346665000034,2,0.337905000067,2,0.318975,2,0.332344999933,2,0.320540000034,2,F,university,single,17/01/1980,1
52602895,-0.000780952380952,-1,0.00437142857143,-1,-9.52380952381e-06,-2,-9.52380952381e-06,-1,0.0139428571429,-1,0.00813333333333,-1,F,university,married,13/01/1974,0
35453880,0.785549999832,2,0.802512500168,2,0.781450000168,2,0.7700625,2,0.716625,3,0.737524999916,2,F,university,single,07/01/1991,0
21462706,-0.01825,-1,0.0838249999814,0,0.0770694444444,0,0.0157555555556,-1,0.0456166666667,0,0.0934722222222,0,M,,single,27/01/1986,0
36258379,0.9583,0,0.93135,0,0.9232,0,0.90445,2,0.8949,0,0.80305,0,M,university,married,11/01/1965,0
22981049,0.00310833333333,-2,-0.000205555555556,-2,-0.000205555555556,-2,-0.000205555555556,-2,-0.000205555555556,2,0.00438888888889,2,F,university,single,01/01/1991,0
24311875,0.04574,0,0.09366,0,0.11774,0,0.11774,0,0.18604,0,0.914900000134,0,F,university,married,03/01/1971,0
54747902,0.0,0,0.3295,0,0.584,0,0.2494,2,0.3746,0,0.27365,0,F,university,single,14/01/1994,0
23487883,0.628534615333,0,0.611688461487,0,0.593630769179,0,0.577019230769,0,0.569080769282,0,0.549103846128,0,F,high school,married,04/01/1964,0
44735321,0.16485,-1,-0.00723333333333,-2,-0.00723333333333,-2,-0.00723333333333,-2,-0.00723333333333,-2,-0.00723333333333,1,M,graduate school,single,24/01/1983,0
38358958,0.621672727151,0,0.619690909213,0,0.621899999878,0,0.620663636425,0,0.559336363575,0,0.552481818243,0,M,university,single,,0
32319985,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0075,-2,F,high school,,16/01/1979,0
12793391,-0.000991666666667,-1,0.0170555555556,0,0.0575055555556,-1,0.0596555555556,-1,-0.00198333333333,-2,-0.00198333333333,1,F,university,single,26/01/1981,0
51718313,0.611331250042,0,0.986762499958,0,0.971175000042,0,0.953481249958,2,0.980581250042,2,0.955793749958,2,M,university,married,25/01/1981,1
12486472,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,graduate school,single,14/01/1983,1
42495663,0.181333333333,0,0.211866666555,0,0.292391666611,0,0.337275000056,0,0.353641666611,0,0.294791666667,0,M,graduate school,single,09/01/1989,0
48921648,0.32288,0,0.36488,0,0.36504,0,0.37842,0,0.42698,0,0.44444,0,M,high school,other,12/01/1961,0
14219832,0.089,2,0.09765,-1,0.0864,-1,0.0,0,0.95495,0,0.89105,0,M,university,single,27/01/1993,0
45413380,0.78502857162,-2,-1.22394285705,0,0.63891428581,0,0.62552857162,0,0.532899999904,0,0.520214285523,0,M,university,single,16/01/1991,0
11641500,0.257585714286,0,0.235485714286,0,0.2253,0,0.257628571429,2,0.266471428571,2,0.210642857143,2,F,high school,married,01/01/1967,1
29722518,0.707100000056,0,0.793508333277,0,0.33195,-1,-0.0831375,-2,-0.0730208333333,-2,-0.0467791666667,1,F,high school,married,04/01/1975,0
58963194,0.0960339999866,0,0.049922,0,0.043708,0,0.041482,0,0.029704,0,0.0181,0,F,university,married,08/01/1978,0
51532841,0.0,-2,0.0,-1,0.00305,-1,0.022905,-1,0.01924,-1,0.034805,-1,M,university,married,13/01/1985,0
47393999,0.269146153743,0,0.250953846051,0,0.232653846154,0,0.216384615385,0,0.197738461538,0,0.186292307692,0,F,high school,married,21/01/1960,0
13533773,-0.0325733333333,-2,-0.0325733333333,-2,-0.0325733333333,-2,-0.0325733333333,-2,-0.0325733333333,-2,-0.0325733333333,-2,F,high school,married,26/01/1966,1
12701761,-0.0552055555556,-1,-0.06985,0,-0.0468,0,0.0557972222595,0,0.086983333352,0,0.12238611113,0,F,graduate school,single,01/01/1987,0
14676663,0.866,0,0.8314,0,0.8034,0,0.78285,2,0.76185,2,0.66445,2,,high school,married,12/01/1966,1
12157946,0.237925000112,0,0.217625,0,0.196916666667,2,0.203758333333,0,0.183008333333,0,0.147658333333,2,M,graduate school,single,10/01/1985,1
42344952,-0.0168428571429,-1,-0.0134285714286,-1,-0.0335,-1,-0.0265285714286,-1,0.181819047587,0,0.0687,0,F,graduate school,married,31/01/1979,1
19537865,0.524839285714,0,0.518896428619,0,0.51263571431,0,0.507142857143,0,0.499060714262,0,0.490678571429,0,F,graduate school,married,23/01/1972,0
32275674,0.603590909091,0,0.62369090906,0,0.610981818243,0,0.600618181879,0,0.596945454576,0,0.575199999939,0,M,graduate school,single,18/01/1988,0
47089561,0.69555,0,0.7863,0,0.7675,0,0.77155,0,0.7167,0,0.66835,0,F,university,single,24/01/1992,0
57112486,-0.124632,0,-0.112536,0,-0.092328,0,-0.051612,-1,-0.118304,-1,-0.126108,-1,F,graduate school,married,17/01/1991,0
21122201,0.7481,0,0.7425,0,0.737866666667,0,0.704766666667,0,0.6703,0,0.626766666667,2,F,university,married,25/01/1972,1
42402752,0.624914285523,2,0.638257142953,2,0.593900000096,2,0.608871428763,2,0.59527142838,2,0.58127142838,2,F,university,single,20/01/1974,1
30070215,-0.00233043478261,-1,0.000930434782609,-1,0.00201739130435,2,0.00527826086957,2,0.00419130434783,2,0.00527826086957,2,F,university,married,06/01/1981,1
39995420,0.347291666667,0,0.337074999888,0,0.340283333222,0,0.350208333333,0,0.435291666667,0,0.430233333389,0,F,university,single,30/01/1991,0
59437344,0.9671,3,1.0319,4,1.11075,2,0.944,2,1.0097,2,0.92475,2,F,university,single,08/01/1993,1
31769867,-0.126315789474,-2,-0.126315789474,-1,-0.00434210526316,-1,-0.126315789474,-2,-0.126315789474,-1,-0.109613157895,-1,M,graduate school,married,02/01/1977,1
28120584,0.011034375,-2,0.063665625,-2,-0.007903125,-2,0.02579375,-2,-0.00208125,-2,-0.00356875,-2,M,graduate school,married,27/01/1970,0
30248638,0.797325000168,0,0.762650000335,0,0.839525000335,0,0.803900000335,0,0.788424999832,2,0.81075,1,F,university,married,28/01/1980,1
27982212,-0.00210666666667,-1,-0.00210666666667,-1,-0.00210666666667,-1,-0.00421333333333,-2,-0.00421333333333,-1,0.0368266666667,-1,F,university,married,01/01/1991,0
28393840,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,married,16/01/1975,0
50817037,0.35982,0,0.718780000134,0,0.36308,2,0.37512,0,0.31574,0,0.28092,0,M,university,married,17/01/1970,0
27683874,0.654942857335,0,0.642042857239,0,0.63061428581,0,0.787542857239,0,0.906485714094,2,0.955900000096,1,F,university,single,15/01/1974,0
56650233,0.270822000027,0,0.264673999987,0,0.25831,0,0.272973999987,0,0.267096000013,0,0.262646000013,0,M,graduate school,single,28/01/1973,0
18512718,0.0203181818182,0,0.0115727272727,0,0.0966272727273,0,0.133077272727,0,0.131686363636,0,0.137986363636,0,F,university,single,30/01/1986,0
48921242,-0.00768717948718,0,0.0127230769231,0,0.0287666666667,0,0.0648230769575,0,0.0726384615041,-1,-0.0369179487179,0,F,graduate school,married,25/01/1983,0
23735013,-0.0281325,-1,0.02929,0,-0.0224525,-1,-0.015205,-1,-0.015755,0,-0.0243325,0,M,graduate school,single,22/01/1989,0
50873222,0.136823076957,0,0.160505128188,0,0.157464102599,0,0.165553846188,0,0.162828205145,0,0.154974358974,0,F,graduate school,married,28/01/1988,0
21742074,-0.321933333333,-1,-0.269866666667,0,-0.257883333333,0,-0.220566666667,-1,-0.320666666667,-1,-0.320666666667,-1,M,university,single,23/01/1992,0
39968460,0.000436,-1,0.001584,-1,0.001584,-1,0.001584,-1,0.001584,-1,0.001584,-1,M,graduate school,married,06/01/1976,0
50404648,0.002915,0,0.02521,0,0.0269,0,0.03509,0,0.019915,0,0.01385,0,M,graduate school,single,05/01/1989,0
22024071,0.233142857143,2,0.2396,0,0.214971428571,0,0.204542857143,0,0.191185714286,0,0.176,0,F,university,single,15/01/1983,0
50314384,0.0195,-1,0.0,-2,-0.004875,-1,0.004875,-1,0.004875,-1,0.004875,-1,F,university,married,12/01/1975,1
31445043,0.417031579018,0,0.4075,-1,0.4555,0,0.770763157895,0,0.909700000035,0,0.903163157965,0,F,university,married,16/01/1977,1
34561413,0.7174,2,0.7303,0,0.681066666667,0,0.903933333333,0,0.909233333333,0,0.867633333333,0,F,graduate school,married,23/01/1986,0
57206708,0.85055,0,0.8401,0,0.81925,0,0.8007,0,0.8201,0,0.76015,0,F,high school,married,17/01/1974,0
27533581,0.238780000067,0,0.232855000067,0,0.223459999966,0,0.212359999966,0,0.242209999966,0,0.239975,0,M,university,married,03/01/1975,1
53651939,-0.00318571428571,-1,0.102404761905,-1,0.00891428571429,0,-0.0420380952381,2,-0.0251619047619,-1,-0.0394571428571,-1,F,university,single,11/01/1984,0
21620692,0.4726,0,0.4993,0,0.4962,0,0.47875,0,0.5586,0,0.51805,0,F,university,married,25/01/1987,0
50137313,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,2,0.51375,2,M,high school,married,20/01/1974,1
27622767,0.237233333269,0,0.230219047683,0,0.222980952445,0,0.212595238095,0,0.386966666699,0,0.387271428539,0,M,university,married,29/01/1979,0
16831340,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,single,03/01/1979,0
29117323,0.159643478232,0,0.223069565217,0,0.286282608637,2,0.316978260811,0,0.293969565188,0,0.330278260899,0,F,graduate school,single,29/01/1989,0
38774358,0.0188457142857,0,0.00343714285714,0,0.075577142838,0,0.0645199999808,0,0.0277685714286,0,0.00303142857143,0,M,university,single,14/01/1980,0
59171674,0.574,0,0.5525,0,0.7136,0,0.6761,0,0.61115,0,0.51375,0,M,graduate school,single,11/01/1994,0
20323685,0.344555555556,0,0.341794444482,0,0.338399999963,0,0.334644444519,0,0.339399999963,0,0.332155555593,0,M,graduate school,married,21/01/1968,0
35027431,0.004125,-1,0.0,-2,0.0,-1,0.00656666666667,-1,0.0,-1,0.001375,-1,M,graduate school,married,07/01/1973,0
42530036,0.07068,0,0.05292,0,0.08804,0,0.26318,0,0.23108,0,0.29332,0,M,graduate school,single,01/01/1993,0
51493965,0.137266666667,0,0.0925,0,0.0779333333333,0,0.0476333333333,0,0.12484,0,0.138986666667,0,F,graduate school,single,03/01/1990,0
36667499,0.639957142761,2,0.626214285714,2,0.586128571237,2,0.600957142761,2,0.590071428571,2,0.57438571419,2,M,university,married,06/01/1979,1
35964499,0.396950000075,0,0.385188888814,0,0.375738888926,0,0.366155555593,0,0.356138888889,0,0.34675555563,0,F,graduate school,married,27/01/1974,1
31301115,0.722190476206,0,0.727192857111,0,0.252538095206,0,0.254519047651,0,0.227564285714,0,0.0728976190476,0,F,university,married,14/01/1987,0
12710547,0.562499999776,0,0.54883333311,0,0.710466666555,0,0.693966666555,0,0.780299999888,0,0.8011,0,F,university,single,04/01/1992,0
45658427,-0.00958333333333,-2,-0.00958333333333,-2,-0.00669791666667,-2,-0.00600625,-2,0.00294375,-2,0.0262270833333,-2,F,university,married,07/01/1962,0
18090653,0.9024,0,0.938866666667,0,0.931933333333,0,0.944033333333,2,0.9703,2,0.940233333333,3,M,university,single,01/01/1990,0
56177841,0.221007407383,0,0.00274444444444,0,0.000377777777778,0,0.368748148123,0,0.354133333383,0,0.544366666617,0,M,high school,single,24/01/1965,0
40457421,0.006,-1,-0.0915,-1,-0.0068,-1,-0.052,-1,0.3357,0,0.36954,-1,M,high school,other,30/01/1971,0
34429477,-0.009195,0,0.117015,0,0.171569999933,-1,0.030075,-2,0.001235,-1,0.044925,-1,M,graduate school,single,09/01/1986,0
29979421,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,0,0.18312,0,M,university,married,03/01/1993,1
44062834,0.252622222222,0,0.331255555481,0,0.425977777703,0,0.476877777852,2,0.524066666667,0,0.488966666816,0,F,high school,married,02/01/1982,0
54834888,-0.00543,-1,-0.006305,0,0.0,0,0.006305,-1,-0.00626,-1,-0.005435,-1,M,high school,married,22/01/1973,0
13313566,0.151717241402,0,0.169506896529,0,0.499351724115,0,0.77781379315,0,0.872103448276,0,0.932958620713,0,F,university,married,16/01/1976,1
41396931,-0.05355,0,-0.03415,-1,-0.05355,-1,-0.05355,-1,-0.05355,-1,-0.05355,-1,F,graduate school,married,22/01/1976,1
34625628,-0.02089,-1,-0.01649,-1,-0.022916,-1,-0.020026,-1,-0.016524,-1,-0.023246,-1,M,graduate school,married,08/01/1977,0
54811488,0.0,-2,0.0,2,0.28805,2,0.29945,2,0.19,2,0.23485,1,F,university,single,03/01/1992,1
33865113,-0.074815,-1,-0.108885,-1,-0.107385,-2,0.179640000034,-2,0.353769999933,-2,0.126219999933,-2,M,graduate school,single,20/01/1984,0
44299707,0.277085,-2,-0.01784,-2,0.006215,-2,-0.01784,-2,-0.01784,-2,-0.01784,-2,F,university,single,27/01/1970,0
20663822,-0.0253565217391,-1,-0.0161434782609,-1,-0.0253565217391,-1,-0.0205739130435,-1,-0.0253565217391,2,-0.0248652173913,2,F,graduate school,single,03/01/1967,1
15806665,0.679008333277,0,0.678408333333,0,0.706358333222,0,0.934733333222,0,0.953316666555,0,0.930591666611,0,M,university,single,09/01/1987,0
42523580,0.865409999966,0,0.86525,0,0.877284999966,0,0.900875,0,0.902665000034,0,0.8806,0,M,university,single,03/01/1980,1
45859866,0.0878920000268,-1,0.0792179999732,-1,0.0953339999866,0,-0.03015,-1,-0.025456,-1,-0.055266,-1,M,graduate school,married,12/01/1972,0
11996325,0.8792,0,0.882633333333,0,0.892433333333,0,0.873333333333,0,0.841066666667,0,0.816433333333,2,M,graduate school,single,16/01/1960,0
20248142,-0.01291875,-1,-0.0062125,-1,-0.0121625,-1,-0.00660625,-1,-0.01429375,-1,-0.010375,-1,M,graduate school,single,24/01/1970,0
42066525,0.00145,-1,-0.02708,-1,-0.02708,-1,-0.01827,-1,-0.022865,2,-0.015825,-1,F,university,married,13/01/1979,1
14050866,0.0927888888889,0,0.0568361111111,0,0.0516722222222,-1,0.0213194444444,-1,0.029375,-1,0.0391472222222,-1,M,university,married,25/01/1965,0
31313500,0.555025000024,0,0.556510714238,0,0.607485714262,0,0.600264285714,0,0.582392857191,0,0.556449999976,0,M,graduate school,single,10/01/1985,0
30308132,0.372563636303,0,0.387645454667,0,0.936236363758,0,0.948300000061,0,0.927936363697,2,0.971172727151,1,M,university,married,02/01/1981,1
56875461,0.2984125,0,0.299525,0,0.616424999832,0,0.581725000084,0,0.5708125,0,0.543299999832,0,M,university,married,26/01/1985,1
27927197,0.0,-2,0.0,-2,0.0,2,0.0065,2,0.0065,-1,0.0,1,M,university,single,08/01/1977,0
18272702,0.00094,-2,-0.0639,-2,-0.0379,-2,-0.05878,-2,-0.08832,-2,-0.01772,-2,M,university,married,18/01/1966,1
42985772,-0.00294117647059,2,0.00191176470588,-1,-0.00588235294118,0,0.0379411764706,0,0.0164823529412,-1,0.009,-1,M,university,single,20/01/1987,0
26539920,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,university,married,13/01/1983,0
17970050,-0.291147058824,-2,-0.291147058824,-2,-0.291147058824,0,-0.164958823529,0,-0.0709294117252,0,0.0216823529017,0,F,university,married,22/01/1974,0
18281497,0.196897368456,0,0.190297368439,0,0.185807894719,0,0.237155263123,0,0.23026052628,0,0.251539473684,0,M,graduate school,married,22/01/1982,0
43273825,0.151722222222,2,0.156833333333,0,0.126722222222,0,0.0778777777778,-1,-0.0666666666667,0,0.742666666667,0,F,university,married,10/01/1966,0
53282592,0.1387,0,0.1345625,0,0.1291875,2,0.12815,0,0.10685,0,0.087875,2,M,university,single,24/01/1987,1
37290822,0.03378,-1,0.043,-1,0.885079999732,0,0.869079999732,0,0.866420000268,2,0.886120000268,1,M,university,married,20/01/1961,0
13233029,-0.000395652173913,-1,-0.015447826087,0,0.0134608695652,0,0.00663913043478,0,-0.00555652173913,0,0.101713043478,0,F,university,single,10/01/1988,0
48367088,0.784629411725,2,0.765805882313,2,0.754958823569,2,0.71124117655,2,0.719870588275,2,0.712405882274,2,F,graduate school,married,20/01/1981,1
31911152,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,0,0.895625,0,F,high school,married,10/01/1974,0
32874953,0.0,-2,0.0,2,0.774566666667,2,0.835566666667,0,0.752766666667,0,0.7236,0,M,university,single,05/01/1981,1
39948300,0.749266666667,0,0.771633333333,0,0.7602,0,0.91,0,0.783366666667,0,0.7429,0,F,university,single,20/01/1993,0
28833818,0.687024999916,0,0.69109375,0,0.693956250042,0,0.697393750042,0,0.8574375,0,0.845481249958,0,F,,single,30/01/1976,0
17400738,0.0,0,0.0561933333333,0,0.07645,-1,0.000666666666667,2,0.000666666666667,-1,-1.09233846485e-18,1,F,university,married,25/01/1950,0
26266317,0.413,2,0.4261,2,0.405466666667,2,0.3829,2,0.400533333333,2,0.315033333333,2,F,university,married,29/01/1993,1
35126773,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-1,0.005,-1,F,graduate school,single,01/01/1992,0
45602134,0.0,0,0.9581,0,0.97245,0,0.95105,0,0.97135,0,0.9479,0,M,graduate school,married,12/01/1980,1
16961222,0.391633333333,2,0.383516666667,2,0.361333333333,2,0.355533333333,2,0.35445,2,0.336583333333,2,M,university,married,04/01/1981,0
23718662,0.636,0,0.6198,0,0.6048,0,0.75415,0,0.708,0,0.656,0,F,high school,single,07/01/1962,1
22745019,-0.00126666666667,-1,-0.00260222222222,-1,-0.0026,-1,-0.0026,-1,-0.0026,-1,-0.0026,-1,M,graduate school,married,13/01/1983,0
23718706,-0.9146875,-2,-0.9146875,-2,-0.9146875,0,0.104050000042,0,0.0814125000839,0,0.146225000084,0,M,,single,03/01/1970,0
46187156,0.589267857143,0,0.576024999976,-1,0.078899999976,0,0.0738142857143,0,0.068125,0,0.777071428571,0,M,university,single,13/01/1985,0
51714400,0.467818181818,0,0.457936363697,0,0.447618181879,0,0.437390909152,0,0.427836363575,0,0.877318181818,0,M,university,married,23/01/1984,0
39284084,0.53734,0,0.52544,0,0.5267,0,0.50054,0,0.4851,2,0.46962,1,M,graduate school,single,08/01/1976,0
49982000,0.257477777778,-1,0.0198,0,0.0997555555556,0,0.369022222222,-1,0.0679,2,0.0924222222222,1,F,graduate school,married,19/01/1985,0
53283213,-0.263466666539,-1,-0.320609523682,-2,-0.320609523682,-1,-0.18523809511,-1,-0.320609523682,-1,-0.110609523682,-1,F,university,married,07/01/1977,0
48889277,0.453253333378,0,0.499573333423,0,0.563286666711,0,0.816273333423,0,0.858153333378,0,0.864886666711,0,F,high school,single,22/01/1964,0
49125433,-0.00328222222222,-2,-0.00124666666667,-1,0.00507555555556,-1,0.00381777777778,-1,0.000533333333333,2,0.00792444444444,-1,M,graduate school,married,16/01/1974,1
34737429,0.118444117687,0,0.120038235314,-1,-0.0307941176471,-1,-0.0276470588235,-1,0.00501764705882,0,0.0318117647059,0,F,university,married,08/01/1987,0
53687452,0.0,-2,0.0,0,0.2583,0,0.4139,0,0.4576,0,0.5742,-1,F,,single,22/01/1992,0
48192010,0.434333333333,0,0.961566666667,0,1.87863333289,0,0.924366666667,0,0.888766666667,-1,0.9858,0,M,university,single,22/01/1983,0
39753099,-0.007215,0,0.01162,-1,0.00896,-1,-0.010735,-1,0.008005,-1,0.0295,-1,M,university,married,06/01/1981,0
53100010,-0.000645833333333,-2,-0.000645833333333,0,0.00362916666667,0,0.00362916666667,2,0.00735416666667,-1,-0.000979166666667,-2,F,,single,15/01/1980,0
33425672,0.0,-1,0.08705,-1,0.0,-2,0.0,-1,0.00736666666667,-1,0.01985,-1,M,graduate school,single,01/01/1990,0
49686206,0.389787499944,0,0.381054166695,0,0.372395833333,0,0.364783333361,0,0.355970833361,0,0.347666666667,0,M,university,single,23/01/1987,0
46001979,0.0435666666667,-1,0.0540333333333,-1,0.118733333333,0,0.376866666667,0,0.403833333333,-1,0.00966666666667,-1,F,university,single,28/01/1995,0
19782893,0.705266666667,2,0.7241,2,0.705833333333,2,0.692766666667,2,0.682833333333,2,0.591966666667,2,M,university,single,28/01/1987,0
22108467,-0.387192307692,0,-0.383738461538,-1,-0.451138461538,0,-0.424730769231,-1,-0.507207692308,-1,-0.445338461538,0,F,university,single,27/01/1994,0
45171582,-0.1019,0,-0.0904,0,-0.1291,2,-0.15345,2,-0.2391,2,-0.26515,1,F,university,married,19/01/1970,1
14956333,0.90605,0,0.8857,0,0.8252,0,0.92525,0,0.91155,0,0.9014,0,F,high school,married,13/01/1981,0
23974425,0.9773,2,0.839320000268,2,0.855620000268,2,0.807279999732,2,0.826460000134,2,0.803179999732,1,M,university,single,11/01/1983,1
53476483,0.0511588235294,0,0.0490941176471,0,0.048,0,0.0429529411765,0,0.0369705882353,0,0.0300941176471,-1,M,university,single,28/01/1985,0
51134868,0.0,-2,0.0,2,0.00694444444444,2,0.00694444444444,2,0.00694444444444,2,0.00694444444444,2,M,university,married,03/01/1986,1
51639250,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.01228,-2,0.0,-2,F,high school,married,12/01/1986,0
45965467,-0.00233333333333,-2,-0.0032,-2,-0.00104444444444,-2,-0.00239166666667,-2,0.000222222222222,-2,-0.00118888888889,-2,F,university,single,22/01/1982,0
10286071,0.755922580645,0,0.78181935486,0,0.920151612947,0,0.900509677398,0,0.91217419357,0,0.893348387075,0,F,university,married,30/01/1986,0
31838661,0.869033333333,-1,0.6281,0,0.701133333333,0,0.893466666667,0,0.938566666667,0,0.8888,0,M,university,married,16/01/1986,0
43753703,-0.03108,-2,-0.03427,-2,-0.02624,-2,-0.04526,-2,-0.02527,-2,-0.04258,-2,F,graduate school,single,26/01/1989,0
58509402,0.0871,-1,0.99835,-1,0.0278,-1,0.4671,0,0.81825,0,0.84805,0,M,graduate school,married,25/01/1987,0
48880433,-0.00537714285714,-2,-0.00537714285714,-2,-0.00537714285714,-2,-0.00537714285714,-2,-0.00537714285714,-2,-0.00537714285714,-2,F,graduate school,single,09/01/1983,0
50036093,0.193897222259,0,0.181747222204,0,0.178774999981,0,0.176022222259,0,0.170136111092,0,0.162222222241,0,M,graduate school,married,13/01/1979,0
34502815,0.0670333333333,-1,0.0751333333333,-1,0.0821666666667,-1,0.0693666666667,-1,0.102633333333,-1,0.0254666666667,-1,M,university,married,15/01/1958,1
28831796,0.645103999973,0,0.635583999973,0,0.670328000027,0,0.721168000027,0,0.771183999973,0,0.768691999946,0,M,university,single,29/01/1985,0
33328157,0.0,0,0.0526,0,0.06155,0,0.14,0,0.0416,-1,0.63775,0,M,university,single,17/01/1986,0
